公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1802,台玻,1452783,1451103,1034433,0.11,40.44,8268863,5246613,57.6
1806,冠軍,254065,218474,220118,16.29,15.42,1205512,1071684,12.48
1809,中釉,138266,123863,129477,11.62,6.78,740116,690871,7.12
1810,和成,259978,206685,201217,25.78,29.2,1334669,1053726,26.66
合計,合計,2105092,2000125,1585245,5.24,32.79,11549160,8062894,43.23
