公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2312,金寶電子,2023570,1958050,1933155,3.34,4.67,10905870,11821470,-7.74
2317,鴻海,197414420,163262344,128007385,20.91,54.22,929308389,592082521,56.95
2354,鴻準,5418962,8129317,5868758,-33.34,-7.66,44680211,54684863,-18.29
2360,致茂電子,576105,500334,303240,15.14,89.98,2673832,1334559,100.35
2371,大同,3570407,3361613,2660189,6.21,34.21,19208811,14383681,33.54
2373,震旦行,221993,216491,224976,2.54,-1.32,1260648,1244489,1.29
2390,云辰,65139,89690,73207,-27.37,-11.02,395927,341199,16.03
2404,漢唐,873425,851147,252369,2.61,246.09,3434206,1599794,114.66
2423,固緯,125452,117663,93618,6.61,34.0,670241,475430,40.97
2433,互盛電,117831,114155,103712,3.22,13.61,656387,602617,8.92
2461,光群雷射,44041,48475,36543,-9.14,20.51,262939,197474,33.15
2464,盟立,446122,401803,230298,11.03,93.71,2329628,1461536,59.39
2477,美隆電,285178,359678,180845,-20.71,57.69,1623973,1109843,46.32
2482,連宇,77904,82183,96098,-5.2,-18.93,403151,471888,-14.56
2488,漢平,146635,108365,109808,35.31,33.53,639704,593415,7.8
2495,普安,146776,160157,146413,-8.35,0.24,1098079,1110659,-1.13
2497,怡利電子,81078,79443,38965,2.05,108.07,375367,171893,118.37
3018,同開科技,135361,31644,18142,327.76,646.11,310877,113782,173.22
3030,德律科技,387807,340017,208671,14.05,85.84,1817592,520070,249.48
3043,科風,607657,505023,261094,20.32,132.73,2384931,1127256,111.56
3052,夆典,373756,113843,346433,228.3,7.88,1230878,1492918,-17.55
3305,昇貿科技,274909,254013,223769,8.22,22.85,1559437,1158480,34.61
3450,聯鈞,232925,213958,92592,8.86,151.56,1141017,362414,214.83
3518,柏騰科技,304602,18898,137367,1511.82,121.74,395393,223723,76.73
3617,碩天科技,317161,293524,306828,8.05,3.36,1406275,1403585,0.19
6139,亞翔工程,668442,470787,306726,41.98,117.92,2012869,1778271,13.19
6192,巨路國際,342032,360479,366156,-5.11,-6.58,2062876,1877211,9.89
6196,帆宣科技,464997,472372,298199,-1.56,55.93,2473521,2083253,18.73
6197,佳必琪,238540,227358,257967,4.91,-7.53,1839996,1365173,34.78
6201,亞弘電,326879,294176,288350,11.11,13.36,1911042,1600946,19.36
6215,和椿科技,125693,91517,118078,37.34,6.44,651910,470662,38.5
8021,尖點,125900,114467,95342,9.98,32.05,580176,393992,47.25
8201,無敵,167120,169379,192747,-1.33,-13.29,1246037,1262912,-1.33
合計,合計,216728819,183812363,143878040,17.9,50.63,1042952190,700921979,48.79
