公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2901,欣欣大眾,48547,54677,53153,-11.21,-8.66,330630,327916,0.82
2903,遠百,1547724,1779771,1366788,-13.03,13.23,10879194,9867731,10.25
2905,三商行,608144,614271,632785,-0.99,-3.89,3759246,3809971,-1.33
2906,高林實,303667,219220,224929,38.52,35.0,1610715,1604499,0.38
2908,特力,971161,996671,729819,-2.55,33.06,5739136,5437116,5.55
2910,統領,128462,149649,115327,-14.15,11.38,901104,859573,4.83
2911,麗嬰房,147461,175736,145161,-16.08,1.58,1122695,1149599,-2.34
2912,統一超,9495227,9686463,8521446,-1.97,11.42,54967310,49921293,10.1
2913,台灣農林,72197,87210,71747,-17.21,0.62,526840,270480,94.77
2915,潤泰全球,389816,428837,352912,-9.09,10.45,2312851,2270531,1.86
合計,合計,13712406,14192505,12214067,-3.38,12.26,82149721,75518709,8.78
