公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,382269,393784,461816,-2.92,-17.22,2049161,1847515,10.91
2002,中鋼,19713618,20585933,13597000,-4.23,44.98,112508620,73277324,53.53
2006,東和鋼鐵,2385140,3021003,1932708,-21.04,23.4,15922439,9555243,66.63
2007,燁興公司,901607,1250628,548694,-27.9,64.31,5801352,2389678,142.76
2008,高興昌,285691,567255,544966,-49.63,-47.57,3599126,3077548,16.94
2009,第一伸銅,671550,558351,353660,20.27,89.88,3428293,1792760,91.22
2010,春源鋼鐵,1085250,1172964,1348601,-7.47,-19.52,7219223,6726358,7.32
2012,春雨,301781,309867,205895,-2.6,46.57,1758306,1073778,63.74
2013,中鋼構,840334,830267,671978,1.21,25.05,4321793,4177816,3.44
2014,中鴻,3532187,4024994,3817797,-12.24,-7.48,22275080,18248051,22.06
2015,豐興鋼鐵,2807694,2818486,1892116,-0.38,48.38,15578416,9487832,64.19
2017,官田鋼,415918,488712,350695,-14.89,18.59,2690192,1663118,61.75
2020,美亞鋼管,409368,442423,402074,-7.47,1.81,2746787,2437056,12.7
2022,聚亨,193316,201868,167555,-4.23,15.37,1197138,769471,55.57
2023,燁輝,3312730,2979886,2016406,11.16,64.28,17694830,11618151,52.3
2024,志聯工業,164021,163952,111649,0.04,46.9,953556,423391,125.21
2025,千興,133999,344808,638809,-61.13,-79.02,2540164,2471204,2.79
2027,大成鋼,947821,874363,483387,8.4,96.07,4816978,2408808,99.97
2028,威致鋼鐵,606540,729932,527506,-16.9,14.98,3217512,2414239,33.27
2029,盛餘,1213865,1354522,1225462,-10.38,-0.94,8253398,6401966,28.91
2030,彰源,1001794,1225241,570576,-18.23,75.57,5810505,2891873,100.92
2031,新光鋼,616997,656778,526100,-6.05,17.27,4261185,2175728,95.85
2032,新鋼工業,412720,343328,384332,20.21,7.38,2490439,1728572,44.07
2033,佳大世界,115854,126223,70859,-8.21,63.49,579188,297147,94.91
2034,允強,1827204,1909552,1025666,-4.31,78.14,10608290,4747408,123.45
2038,海光企業,1044638,1147605,900177,-8.97,16.04,6104949,4494464,35.83
3004,豐達科技,103791,45872,79656,126.26,30.29,405181,361323,12.13
5007,三星科技,399917,347880,171954,14.95,132.57,2035510,1222012,66.57
9958,世紀鋼構,243041,222967,299165,9.0,-18.76,1138537,1819385,-37.42
合計,合計,46070655,49139444,35327259,-6.24,30.41,272006148,181999219,49.45
