公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2208,台船公司,2851305,2210787,2360658,28.97,20.78,26322667,23715788,10.99
2601,益航,11448,11661,17804,-1.82,-35.69,140193,222367,-36.95
2603,長榮海運,1331692,1273798,1652283,4.54,-19.4,13969219,15625219,-10.59
2605,新興,8601,16622,20808,-48.25,-58.66,234712,199918,17.4
2606,裕民,144634,140810,107950,2.71,33.98,1431715,1814011,-21.07
2607,榮運,342282,346915,359146,-1.33,-4.69,3915367,3740313,4.68
2608,嘉里大榮,515365,489772,494967,5.22,4.12,5483752,5128012,6.93
2609,陽明海運,8368826,8529435,9835258,-1.88,-14.9,90372496,102644925,-11.95
2610,華航,10563232,11454536,11207638,-7.78,-5.74,120797775,126718396,-4.67
2611,志信,36871,34468,33916,6.97,8.71,394900,405739,-2.67
2612,中航,136160,136794,127978,-0.46,6.39,1533679,1436605,6.75
2613,中櫃,198644,196558,208917,1.06,-4.91,2193086,2181830,0.51
2614,東森,410733,365513,704343,12.37,-41.68,5284317,5475102,-3.48
2615,萬海,4868160,5171567,5684363,-5.86,-14.35,57642540,58875295,-2.09
2617,台航,170236,164273,133638,3.62,27.38,1594424,1348509,18.23
2618,長榮航,7936726,8478481,8292534,-6.38,-4.29,93633903,95741247,-2.2
5607,遠雄港,1230,-1594,3885,177.16,-68.33,35334,19036,85.61
5608,四維航業,55119,55595,52081,-0.85,5.83,579314,542164,6.85
6702,復興航空,739302,746302,720770,-0.93,2.57,8016121,7666353,4.56
合計,合計,38690566,39822293,42018937,-2.84,-7.92,433575514,453500829,-4.39
