公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1902,台紙,380026,403772,427984,-5.88,-11.2,4782889,4638840,3.1
1903,士紙,175761,217805,192867,-19.3,-8.86,2187645,1967798,11.17
1904,正隆,2109505,2105251,2009687,0.2,4.96,22081139,21083152,4.73
1905,華紙,486962,469704,562135,3.67,-13.37,5684888,6284062,-9.53
1906,寶隆,29141,45023,3500,-35.27,732.6,380025,251126,51.32
1907,永豐餘,1483961,1479093,1578812,0.32,-6.0,16463386,16485522,-0.13
1909,榮成,564320,557562,564697,1.21,-0.06,6336366,5695141,11.25
合計,合計,5229676,5278210,5339682,-0.91,-2.06,57916338,56405641,2.67
