公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1436,福益,826,842,775,-1.9,6.58,8582,11618,-26.13
1442,名軒,205927,283049,92036,-27.24,123.74,2018114,1226996,64.47
1805,寶徠,169561,138961,56451,22.02,200.36,1228545,268767,357.1
1808,潤隆,323654,373828,112528,-13.42,187.62,2118653,1263396,67.69
2501,國建,433394,3910251,91765,-88.91,372.28,6398389,3913165,63.5
2504,國產,725146,739368,772638,-1.92,-6.14,7939242,8160953,-2.71
2505,國揚實業,940952,23644,48296,3879.66,1848.3,1357974,1755276,-22.63
2506,太設,72828,45393,61389,60.43,18.63,2324856,1610733,44.33
2509,全坤建,115477,88139,32126,31.01,259.45,1899789,1278590,48.58
2511,太子,497272,607291,715170,-18.11,-30.46,7355430,8763425,-16.06
2515,中工,826962,1161587,1274293,-28.8,-35.1,11364169,12976443,-12.42
2516,新亞,649197,527895,623637,22.97,4.09,6479291,6600542,-1.83
2520,冠德,420236,413960,156857,1.51,167.91,4703107,5548101,-15.23
2524,京城,234696,192367,415917,22.0,-43.57,2408597,3535523,-31.87
2527,宏璟,7776,2122,1559,266.44,398.78,149295,332727,-55.12
2528,皇普建設,28,31,224,-9.67,-87.5,1952,8725,-77.62
2530,華建,62605,16694,28712,275.01,118.04,1296039,1528578,-15.21
2534,宏盛,21856,15434,55889,41.6,-60.89,535791,2520208,-78.74
2535,達工,798703,673458,1114191,18.59,-28.31,11054442,10309175,7.22
2536,宏普建設,272942,311878,251162,-12.48,8.67,2613812,3655170,-28.49
2537,聯上開發,72269,80002,42,-9.66,171969.04,597613,95760,524.07
2538,基泰建設,37943,31431,250821,20.71,-84.87,2198558,2289168,-3.95
2539,櫻花建設,151537,100199,537482,51.23,-71.8,1005997,1154129,-12.83
2540,金尚昌,0,0,0,,,0,0,
2542,興富發,1309121,1378845,1295852,-5.05,1.02,19625075,25956181,-24.39
2543,皇昌營造,193131,289734,377689,-33.34,-48.86,3725364,4083444,-8.76
2545,皇翔,290139,130027,29543,123.13,882.09,4679517,633303,638.9
2546,根基,510167,527697,501398,-3.32,1.74,5485011,5297446,3.54
2547,日勝,223038,752995,1120898,-70.37,-80.1,9943651,8868221,12.12
2548,華固建設,590811,628197,861753,-5.95,-31.44,8038257,8760574,-8.24
2597,潤弘精密,566058,433876,335238,30.46,68.85,4004441,4729462,-15.32
2841,台灣土地,8557,12515,52415,-31.62,-83.67,1399086,357732,291.09
3056,總太地產,73586,562685,79320,-86.92,-7.22,1584001,698322,126.82
3703,欣陸投控,37044,222801,-32270,-83.37,214.79,1252829,1155942,8.38
5515,建國工程,330214,318858,405488,3.56,-18.56,3072379,4182584,-26.54
5521,工信,376442,303284,309373,24.12,21.67,3921112,7716028,-49.18
5522,遠雄建設,1479053,2247129,807921,-34.18,83.06,17018935,17922697,-5.04
5525,順天建設,22108,193563,28094,-88.57,-21.3,1034626,803908,28.69
5531,鄉林建設,291636,234607,68173,24.3,327.78,4700415,2222874,111.45
5533,皇鼎建設,106583,122755,72535,-13.17,46.94,2205435,3343150,-34.03
5534,長虹,593712,134273,271009,342.16,119.07,4319810,6264124,-31.03
合計,合計,14043187,18231665,13278389,-22.97,5.75,173068181,181803160,-4.8
