公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2901,欣欣大眾,60914,78647,53121,-22.54,14.67,748460,622925,20.15
2903,遠百,2724388,4945478,3079264,-44.91,-11.52,24889787,23013377,8.15
2905,三商行,808812,937549,504226,-13.73,60.4,9300683,6851921,35.73
2906,高林實,250111,209587,272927,19.33,-8.35,3141361,3170566,-0.92
2908,特力,1050193,896492,741549,17.14,41.62,12161869,10709049,13.56
2910,統領,140129,389816,177584,-64.05,-21.09,1884728,1877794,0.36
2911,麗嬰房,239968,261420,219465,-8.2,9.34,2358867,2137327,10.36
2912,統一超,10379517,10941694,9341217,-5.13,11.11,112053554,104933064,6.78
2913,台灣農林,58091,91778,56917,-36.7,2.06,833362,953656,-12.61
2915,潤泰全球,360338,447891,414302,-19.54,-13.02,4432200,4532599,-2.21
合計,合計,16072461,19200352,14860572,-16.29,8.15,171804871,158802278,8.18
