公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1471,首利,637113,682102,554549,-6.59,14.88,6266348,7533835,-16.82
1582,信錦,121008,106132,66868,14.01,80.96,1316947,1061843,24.02
2059,川湖,182887,163371,149308,11.94,22.48,1662872,1788225,-7.0
2308,台達電,2772128,2609573,3131628,6.22,-11.47,30025896,31203812,-3.77
2313,華通,1667809,1789712,1925635,-6.81,-13.38,17390938,16648817,4.45
2316,楠梓電,295597,393329,382752,-24.84,-22.77,3538815,3859950,-8.31
2327,國巨,797389,938241,922716,-15.01,-13.58,10601844,11096923,-4.46
2328,廣宇,458946,537777,476711,-14.65,-3.72,4825780,5504115,-12.32
2355,敬鵬,1236465,1158454,1033846,6.73,19.59,12018795,12013498,0.04
2367,燿華,1002966,1051396,890512,-4.6,12.62,10581029,8688092,21.78
2368,金像電,1453416,1199816,1068152,21.13,36.06,12983418,11653947,11.4
2375,智寶,18917,17043,40809,10.99,-53.64,324326,351870,-7.82
2383,台光電子,287429,329155,398131,-12.67,-27.8,4388973,4163805,5.4
2392,正崴,5732120,5868161,5573343,-2.31,2.84,55140733,42422287,29.98
2413,環科,268012,224049,289045,19.62,-7.27,2701786,3272477,-17.43
2415,錩新,73434,73858,69032,-0.57,6.37,777320,801429,-3.0
2420,新巨,257402,248733,294282,3.48,-12.53,3091812,3096998,-0.16
2421,建準電機,412127,398331,475025,3.46,-13.24,4919781,5323200,-7.57
2428,興勤電子,229116,216767,232040,5.69,-1.26,2353347,2471762,-4.79
2429,銘旺科,41023,33069,43707,24.05,-6.14,418864,581031,-27.91
2431,聯昌電子,206715,211681,130246,-2.34,58.71,1797994,3002467,-40.11
2437,旺詮,106249,75955,90974,39.88,16.79,962519,1239693,-22.35
2440,太空梭,155890,130688,157436,19.28,-0.98,1764745,1892884,-6.76
2456,奇力新,173402,166819,144107,3.94,20.32,1967272,1902410,3.4
2457,飛宏科技,954696,832083,1345104,14.73,-29.02,11636799,13344857,-12.79
2460,建通精密,123757,154075,150565,-19.67,-17.8,1672576,2055221,-18.61
2462,良得電,413814,361692,271574,14.41,52.37,4086908,3330183,22.72
2467,志聖工業,188347,194805,276175,-3.31,-31.8,2987834,2666449,12.05
2472,立隆電子,338079,334281,383007,1.13,-11.73,4163831,4011278,3.8
2476,鉅祥,89597,112296,105540,-20.21,-15.1,1279204,1455125,-12.08
2478,大毅,120488,143679,195283,-16.14,-38.3,2046389,2288058,-10.56
2483,百容,78382,69703,113904,12.45,-31.18,1161497,1242369,-6.5
2484,希華,172502,177646,184830,-2.89,-6.66,2038248,2101752,-3.02
2492,華新科,485715,486366,608937,-0.13,-20.23,6644841,7851403,-15.36
2493,揚博科技,190854,201773,174583,-5.41,9.31,2221742,1695451,31.04
3003,健和興,155111,185014,156112,-16.16,-0.64,2060641,1870809,10.14
3011,今皓,68346,65937,60557,3.65,12.86,657192,732880,-10.32
3015,全漢,1172014,1223187,1424572,-4.18,-17.72,13583824,15238899,-10.86
3023,信邦電子,150924,144555,181159,4.4,-16.68,1806316,2192235,-17.6
3026,禾伸堂,1054983,1042038,1218912,1.24,-13.44,12034529,11461897,4.99
3032,偉訓科技,175947,211301,148758,-16.73,18.27,1907681,2055403,-7.18
3037,欣興電子,3983276,4201784,4345150,-5.2,-8.32,45579184,45905835,-0.71
3042,晶技,789727,858366,745431,-7.99,5.94,8278366,7433343,11.36
3044,健鼎科技,371534,346277,423832,7.29,-12.33,3948990,4493860,-12.12
3058,立德電子,456620,393055,466146,16.17,-2.04,4896473,4726118,3.6
