公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1704,榮化,2308381,2643366,2284055,-12.67,1.06,15694274,14500589,8.23
1708,東鹼,220060,236375,245377,-6.9,-10.31,1305821,1439826,-9.3
1709,和益化工,868480,1168803,684959,-25.69,26.79,5450585,4444273,22.64
1710,東聯,1176698,1189660,987999,-1.08,19.09,7052682,6454594,9.26
1711,永光化學,457101,508788,565092,-10.15,-19.11,2889894,3243997,-10.91
1712,興農,630381,695239,572616,-9.32,10.08,3576931,3199460,11.79
1713,國化,40475,49961,48272,-18.98,-16.15,290605,263811,10.15
1714,和桐化學,853096,1107796,892585,-22.99,-4.42,6475366,5805354,11.54
1717,長興化學,1490341,1652596,1529146,-9.81,-2.53,9397447,9325610,0.77
1718,中纖,1294659,1573742,1494617,-17.73,-13.37,8836120,7574299,16.65
1721,三晃,138730,118446,136809,17.12,1.4,864105,866388,-0.26
1722,台肥,1301784,1340768,1374765,-2.9,-5.3,8045906,6893495,16.71
1723,中碳,663321,785406,707493,-15.54,-6.24,4636465,3731228,24.26
1724,台硝,223205,221121,157117,0.94,42.06,1271898,824293,54.3
1725,元禎,732751,786017,795650,-6.77,-7.9,5014955,5027040,-0.24
1726,永記造漆,504707,523818,435091,-3.64,16.0,3095797,2933256,5.54
1727,中華化學,193951,159773,152610,21.39,27.08,1011485,830838,21.74
1730,花仙子,84527,78502,87491,7.67,-3.38,487195,457428,6.5
1732,毛寶,57098,55938,68595,2.07,-16.76,381428,385402,-1.03
1735,日勝化,134129,149842,220029,-10.48,-39.04,1018800,1221691,-16.6
1737,臺鹽,173860,194045,175891,-10.4,-1.15,1220136,1063288,14.75
1773,勝一化工,512190,505099,518026,1.4,-1.12,3359771,3077985,9.15
4722,國精化學,240170,242050,202229,-0.77,18.76,1457527,1088884,33.85
4725,信昌化,2457982,2410036,1999306,1.98,22.94,14392514,11956044,20.37
4733,上緯企業,153820,162174,90448,-5.15,70.06,898263,559280,60.61
1701,中化,298899,272740,232671,9.59,28.46,1531789,1422960,7.64
1707,葡萄王,188607,217694,186037,-13.36,1.38,1195375,986658,21.15
1720,生達化學,170496,170234,180650,0.15,-5.62,1030846,1014217,1.63
1729,必翔實業,117286,122604,162375,-4.33,-27.76,584713,599618,-2.48
1731,美吾華,174289,179824,152138,-3.07,14.55,1157122,1154633,0.21
1733,五鼎,165573,163322,148344,1.37,11.61,842905,860215,-2.01
1734,杏輝藥品,119227,128363,141029,-7.11,-15.45,793852,776524,2.23
1736,喬山健康,564886,480662,399468,17.52,41.4,3053972,2827509,8.0
1762,中化合成,90689,88517,135717,2.45,-33.17,566446,590857,-4.13
1789,台灣神隆,324968,392597,176453,-17.22,84.16,1758928,1689437,4.11
3164,景岳生技,14744,16310,19944,-9.6,-26.07,100460,167899,-40.16
3705,永信,44328,66741,0,-33.58,,314160,0,
4104,佳醫,249500,262271,262029,-4.86,-4.78,1575898,1450348,8.65
4106,雃博,127389,142992,148547,-10.91,-14.24,758187,801978,-5.46
4108,懷特,11980,11611,7104,3.17,68.63,63320,31107,103.55
4119,旭富製藥,81327,90287,84747,-9.92,-4.03,513689,469577,9.39
4133,亞諾法,37508,38310,42836,-2.09,-12.43,240169,241313,-0.47
4142,國光生技,23021,57548,3233,-59.99,612.06,132669,729154,-81.8
4737,華廣,101595,113425,95380,-10.42,6.51,609941,498928,22.25
4746,台耀,154847,215863,244514,-28.26,-36.67,1191299,1153891,3.24
合計,合計,19973056,21791276,19249484,-8.34,3.75,126141710,114635176,10.03
