公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2347,聯強國際,4762364,4340089,3740755,9.72,27.31,29058959,22170895,31.06
2348,海悅,15600,13534,22872,15.26,-31.79,137584,199120,-30.9
2359,所羅門,380370,287451,375820,32.32,1.21,1968120,2285529,-13.88
2414,精技電腦,1154910,987857,1325003,16.91,-12.83,6064731,7026910,-13.69
2430,燦坤實業,2214327,2091784,1889657,5.85,17.18,13858481,13512228,2.56
2459,敦吉,723289,694884,529286,4.08,36.65,3478874,3362224,3.46
3010,華立,1933382,1963930,1549395,-1.55,24.78,12510669,8785074,42.4
3028,增你強,2073863,2311138,1970459,-10.26,5.24,14486228,12544855,15.47
3033,威健,1726065,1547294,1580020,11.55,9.24,9323391,8550628,9.03
3036,文曄科技,4900819,5285390,4559274,-7.27,7.49,31166034,26412816,17.99
3040,遠見,12869,13998,19408,-8.06,-33.69,81448,110711,-26.43
3048,益登,1820573,1760990,3057521,3.38,-40.45,11646254,17553997,-33.65
3055,蔚華科技,291154,349791,483852,-16.76,-39.82,1946168,2836831,-31.39
3209,全科,774201,728561,848407,6.26,-8.74,4628263,4500356,2.84
3312,弘憶國際,1073314,978284,842332,9.71,27.42,5948861,5539387,7.39
3315,宣昶,423291,449451,594681,-5.82,-28.82,2818720,4032221,-30.09
3702,大聯大,498920,506488,505314,-1.49,-1.26,2981852,2902855,2.72
5434,崇越科技,1147790,1113217,1027392,3.1,11.71,7105579,5392952,31.75
6189,豐藝電子,1547800,1509692,1576044,2.52,-1.79,8951465,9483705,-5.61
6281,全國電,1346434,1111051,1019677,21.18,32.04,6446282,5978651,7.82
8070,長華電材,978872,971798,1136124,0.72,-13.84,5794078,6526045,-11.21
8112,至上電子,1173080,2683965,2428091,-56.29,-51.68,14218537,18063871,-21.28
合計,合計,30973287,31700637,31081384,-2.29,-0.34,194620578,187771861,3.64
