公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1503,士電,1386838,1423066,1217615,-2.54,13.89,7932548,7272907,9.06
1504,東元電機,2308527,2178892,2241016,5.94,3.01,12470914,11543552,8.03
1506,正道,88952,85482,65960,4.05,34.85,493299,371413,32.81
1507,永大機電,301424,321887,376328,-6.35,-19.9,1857149,1807596,2.74
1512,瑞利,209127,218064,187344,-4.09,11.62,1291858,1146365,12.69
1513,中興電,1180827,492085,709145,139.96,66.51,3860735,3970013,-2.75
1514,亞力電機,346943,278145,214095,24.73,62.05,1596527,1205048,32.48
1515,力山,203296,209607,210095,-3.01,-3.23,1091634,1553510,-29.73
1516,川飛,7923,0,23255,,-65.92,7923,159563,-95.03
1517,利奇機械,175136,153889,179908,13.8,-2.65,951104,1062191,-10.45
1519,華城電機,618473,269424,468813,129.55,31.92,2194262,2112075,3.89
1521,大億,300460,269496,300211,11.48,0.08,1941272,1883719,3.05
1522,堤維西,750059,674284,688286,11.23,8.97,4115091,4064648,1.24
1524,耿鼎公司,239969,257908,262164,-6.95,-8.46,1545427,1631410,-5.27
1525,江申工業,116798,105084,115869,11.14,0.8,661771,559094,18.36
1526,日馳,66234,58158,54509,13.88,21.51,317669,296440,7.16
1527,鑽全,243068,241546,238314,0.63,1.99,1389845,1413761,-1.69
1528,恩德,301814,247907,234199,21.74,28.87,1421014,1311197,8.37
1529,樂士,4198,6577,23193,-36.17,-81.89,54688,72381,-24.44
1530,亞崴機電,258060,351800,241713,-26.64,6.76,1391152,1115522,24.7
1531,高林股,340944,402636,323387,-15.32,5.42,2126337,1798530,18.22
1533,車王電,110450,136127,87767,-18.86,25.84,717616,618703,15.98
1535,中宇,792542,618116,655887,28.21,20.83,3947858,4019680,-1.78
1536,和大工業,212780,207568,213500,2.51,-0.33,1240113,1068102,16.1
1537,廣隆光電,325247,276812,243319,17.49,33.67,1896692,1657383,14.43
1538,正峰新,72225,86624,112290,-16.62,-35.67,487742,610181,-20.06
1539,巨庭機械,100445,75481,87581,33.07,14.68,551874,515139,7.13
1540,喬福機械,96996,117378,68098,-17.36,42.43,560825,624900,-10.25
1541,錩泰,66736,88310,136411,-24.42,-51.07,433521,601539,-27.93
1560,中砂,362473,323676,261137,11.98,38.8,1961890,1566497,25.24
1583,程泰,254656,209014,147096,21.83,73.12,1103635,846206,30.42
2049,上銀科技,1259024,1209867,647804,4.06,94.35,6415246,3317665,93.36
2231,為升,80974,86242,132656,-6.1,-38.95,502671,648376,-22.47
4526,東台,758416,763705,679270,-0.69,11.65,3423410,2792681,22.58
4532,瑞智精密,519947,493725,462212,5.31,12.49,2714386,2489972,9.01
6605,帝寶工業,870335,903006,915738,-3.61,-4.95,5154613,4892044,5.36
8374,羅昇,154871,166590,155624,-7.03,-0.48,859499,654969,31.22
合計,合計,15487187,14008178,13381809,10.55,15.73,80683810,73274972,10.11
