公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2314,台揚,603250,501404,564052,20.31,6.94,5111027,5864044,-12.84,-
2321,東訊,476066,717410,649679,-33.64,-26.72,5498857,5331823,3.13,-
2332,友訊,3066501,2659247,3016419,15.31,1.66,22605629,24310546,-7.01,-
2345,智邦,1983859,2045515,2581409,-3.01,-23.14,16622391,20367823,-18.38,-
2412,中華電,18975435,19099879,17602386,-0.65,7.8,169163444,165168978,2.41,-
2419,仲琦,463495,493560,541401,-6.09,-14.38,4917334,5209538,-5.6,-
2439,美律,1038052,1063194,585353,-2.36,77.33,7519169,5612236,33.97,以上營收為自行結算合併營業收入總額，尚未扣除銷貨退回及折讓。
2444,兆勁,127809,154084,169484,-17.05,-24.58,1161833,1611224,-27.89,-
2450,神腦,3259454,3800101,2332203,-14.22,39.75,32265935,26126773,23.49,-
2455,全新,158778,167331,122626,-5.11,29.48,1742467,1814334,-3.96,-
2485,兆赫,857613,873252,720224,-1.79,19.07,6174632,6351490,-2.78,-
2498,宏達電,18151219,13167981,21132795,37.84,-14.1,160502999,229007295,-29.91,-
3025,星通,37125,50320,60656,-26.22,-38.79,447026,448187,-0.25,-
3027,盛達,103615,104747,116095,-1.08,-10.74,818426,1045649,-21.73,-
3045,台灣大,8829633,9295409,7914137,-5.01,11.56,80588886,73351230,9.86,102年09月合併個體共計35家，101年09月合併個體計34家
3047,訊舟,537841,483720,598043,11.18,-10.06,4425012,4953749,-10.67,-
3062,建漢,1227306,1141090,955749,7.55,28.41,9324845,7110119,31.14,-
3311,閎暉,557484,565085,801668,-1.34,-30.45,5561341,6988560,-20.42,-
3380,明泰,2253041,2058253,2106186,9.46,6.97,17294315,19371326,-10.72,-
3419,譁裕,248685,214575,306598,15.89,-18.88,2175882,2870593,-24.2,-
3596,智易,1275358,1163353,1137991,9.62,12.07,12896108,10621106,21.41,-
3682,亞太電,1502412,1643519,2213459,-8.58,-32.12,15630953,19609292,-20.28,-
3694,海華,670724,550845,724064,21.76,-7.36,4696917,6671867,-29.6,-
3704,合勤控,1644200,1550390,1373880,6.05,19.67,12049329,10764506,11.93,-
4904,遠傳,7153585,7468188,6983007,-4.21,2.44,66310632,64285404,3.15,-
4906,正文,1531640,1675907,2309917,-8.6,-33.69,15689980,20318670,-22.78,-
5388,中磊,1581811,1712621,1775501,-7.63,-10.9,14274277,14998424,-4.82,-
6136,富爾特,65863,71515,71901,-7.9,-8.39,582519,690770,-15.67,-
6142,友勁,616824,734580,1047699,-16.03,-41.12,7110672,9030065,-21.25,-
6152,百一,778493,895197,1237203,-13.03,-37.07,8717024,9274760,-6.01,-
6216,居易,76070,59399,68891,28.06,10.42,589173,630878,-6.61,-
6285,啟��,3669082,3656568,2864438,0.34,28.09,27338679,26213473,4.29,-
6416,瑞祺電通,215172,165779,177174,29.79,21.44,1613878,1530526,5.44,-
8011,台通,126983,151580,188424,-16.22,-32.6,1167881,1566791,-25.46,-
8101,華冠,3649591,3374089,886079,8.16,311.88,23452131,12953661,81.04,-
合計,合計,87514069,83529687,85936791,4.77,1.83,766041603,822075710,-6.81,
