公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2312,金寶,2624170,2794083,3430120,-6.08,-23.49,33725432,26524623,27.14,-
2317,鴻海,337862387,280428415,295693156,20.48,14.26,2624380261,2767645025,-5.17,-
2354,鴻準,9878201,9780342,16824697,1.0,-41.28,64232918,78217469,-17.87,-
2359,所羅門,455105,364491,515972,24.86,-11.79,4362421,4045250,7.84,-
2360,致茂,853312,868364,1080831,-1.73,-21.05,7738708,9016437,-14.17,-
2373,震旦行,939202,880273,1071324,6.69,-12.33,7828449,9702119,-19.31,2012/11起震旦電信不再納入合併，9月合併營收採同基礎比較去年本月為7.7億元，成長22%。
2390,云辰,66524,77289,89972,-13.92,-26.06,649759,665382,-2.34,"本月營收較去年同期減少23,448仟元。主因本公司安全系統產品銷售，受歐美客戶及通路商庫存調節影響，造成各月營收不平均。"
2404,漢唐,793844,865026,890226,-8.22,-10.82,8770902,6292952,39.37,-
2423,固緯,170365,170867,153481,-0.29,11.0,1543513,1384438,11.49,-
2433,互盛電,167869,167853,156706,0.0,7.12,1461456,1404456,4.05,-
2461,光群雷,364290,332767,371226,9.47,-1.86,3007053,2694862,11.58,-
2464,盟立,555875,577449,318030,-3.73,74.78,4892578,4022149,21.64,-
2474,可成,3810028,3226323,3005627,18.09,26.76,30130280,27117049,11.11,-
2477,美隆電,2636075,465619,544319,466.14,384.28,5307555,3805964,39.45,-
2482,連宇,43480,62627,38385,-30.57,13.27,515439,635310,-18.86,-
2488,漢平,249758,210965,152176,18.38,64.12,1586525,1019365,55.63,-
2495,普安,141348,123752,133514,14.21,5.86,1227170,1458573,-15.86,-
3018,同開,40796,33081,33161,23.32,23.02,187095,368662,-49.25,本公司係以完工比例法認列收入，差異原因為102年累積投入在攬工程較去年減少所致
3030,德律,558191,638844,681621,-12.62,-18.1,3189341,4563296,-30.1,-
3043,科風,164871,161475,198232,2.1,-16.82,1222210,1634670,-25.23,-
3305,昇貿,510515,470018,587942,8.61,-13.16,4412753,5442038,-18.91,-
3450,聯鈞,539190,533155,441595,1.13,22.1,4017428,2511819,59.94,"本公司於101.06.14轉投資子公司GEM Services, Inc.，故去年同期之合併營收中，前述子公司僅含自101.6.14起之營收。"
3518,柏騰,107454,112076,136975,-4.12,-21.55,1033450,1282374,-19.41,-
3617,碩天,425280,447108,448828,-4.88,-5.24,3539413,3612984,-2.03,-
6139,亞翔,1010864,854906,928598,18.24,8.85,8326259,9540036,-12.72,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準
6192,巨路,589057,574075,612113,2.6,-3.76,4396314,5047587,-12.9,-
6196,帆宣,934137,1131030,688161,-17.4,35.74,9863803,7420214,32.93,102年9月單月及1-9月累計合併營收較去年同期增加，主要係投入在建工程相較增加致使完工比例法認列之工程收入增加所致。
6201,亞弘電,328758,313395,389710,4.9,-15.64,2776138,3317260,-16.31,-
6215,和椿,56232,150643,178126,-62.67,-68.43,1143252,1231758,-7.18,主係去年工程依完工比例認列營收較大所致.
6283,淳安,180443,141592,184204,27.43,-2.04,1628724,1161311,40.24,-
6409,旭隼,443700,534033,416454,-16.91,6.54,4103789,3521222,16.54,-
8021,尖點,231590,216743,223315,6.85,3.7,1886740,1701501,10.88,-
8201,無敵,143142,176065,95530,-18.69,49.83,1528414,1350036,13.21,-
合計,合計,367876053,307884744,330714327,19.48,11.23,2854615542,2999358191,-4.82,
