公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1301,台塑,15203195,17461233,18026497,-12.93,-15.66,57985565,65723609,-11.77,-
1303,南亞,23618664,25729722,28730095,-8.2,-17.79,89087747,108255867,-17.7,-
1304,台聚,4515410,4954019,4790062,-8.85,-5.73,17215475,17865820,-3.64,-
1305,華夏,1234798,1402179,1155237,-11.93,6.88,5000539,4816294,3.82,-
1307,三芳,926162,1298325,954498,-28.66,-2.96,3997226,3926082,1.81,-
1308,亞聚,466720,513785,462895,-9.16,0.82,1800628,1693560,6.32,-
1309,台達化,1411067,1567521,1805668,-9.98,-21.85,5099387,5880563,-13.28,-
1310,台苯,1195837,1325842,1372160,-9.8,-12.85,4705645,3640200,29.26,-
1312,國喬,1351742,1796339,2057338,-24.75,-34.29,5920447,7068519,-16.24,-
1313,聯成,3557369,3656880,4066861,-2.72,-12.52,12591587,14962077,-15.84,-
1314,中石化,2066599,1939183,2463561,6.57,-16.11,7376984,9862133,-25.19,-
1315,達新,173762,268832,197009,-35.36,-11.79,889855,836566,6.36,-
1321,大洋,401520,430978,403096,-6.83,-0.39,1402760,1681625,-16.58,-
1323,永裕,259416,266330,239305,-2.59,8.4,992201,987499,0.47,-
1324,地球,98876,113538,108559,-12.91,-8.91,382952,424390,-9.76,-
1325,恆大,72595,102211,103457,-28.97,-29.83,332526,383436,-13.27,-
1326,台化,26874740,28768227,30222154,-6.58,-11.07,102674244,111131202,-7.6,-
4306,炎洲,1647894,1515835,1579743,8.71,4.31,5607684,5638836,-0.55,-
合計,合計,85076366,93110979,98738195,-8.62,-13.83,323063452,364778278,-11.43,
