公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2101,南港輪胎,476559,501152,416971,-4.9,14.29,5161166,3678988,40.28
2102,泰豐輪胎,563810,557155,460978,1.19,22.3,5599762,3978268,40.75
2103,台橡,1353662,1281048,892138,5.66,51.73,13617182,9096194,49.7
2104,中橡,486734,482792,449636,0.81,8.25,5272082,3888790,35.57
2105,正新,1764659,1824383,1514542,-3.27,16.51,18751802,14798688,26.71
2106,建大,467544,445556,372896,4.93,25.38,4898880,4117588,18.97
2107,厚生,494310,361884,212876,36.59,132.2,3825093,2798318,36.69
2108,南帝化工,471812,431078,334651,9.44,40.98,4270285,3084538,38.44
2109,華豐橡膠,229602,232456,201169,-1.22,14.13,2500215,2119807,17.94
2114,鑫永銓,164828,183054,140870,-9.95,17.0,1619957,1197373,35.29
合計,合計,6473520,6300558,4996727,2.74,29.55,65516424,48758552,34.36
