公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2901,欣欣大眾,53121,59507,57222,-10.73,-7.16,622925,615008,1.28
2903,遠百,3079264,4105645,3078708,-24.99,0.01,23013377,20747019,10.92
2905,三商行,504226,651648,578087,-22.62,-12.77,6851921,6912195,-0.87
2906,高林實,272927,216135,238271,26.27,14.54,3170566,3141374,0.92
2908,特力,741549,818244,883715,-9.37,-16.08,10709049,9738560,9.96
2910,統領,177584,381472,173052,-53.44,2.61,1877794,1770551,6.05
2911,麗嬰房,219465,254873,227443,-13.89,-3.5,2137327,2158118,-0.96
2912,統一超,9341217,10105227,8440369,-7.56,10.67,104933064,92896007,12.95
2913,台灣農林,56917,85013,48287,-33.04,17.87,953656,579980,64.42
2915,潤泰全球,414302,498031,366094,-16.81,13.16,4532599,4235928,7.0
合計,合計,14860572,17175795,14091248,-13.47,5.45,158802278,142794740,11.21
