公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,1878685,1703128,1563521,10.3,20.15,19926019,19096234,4.34
1102,亞泥,1210075,769693,738877,57.21,63.77,8706071,9128756,-4.63
1103,嘉泥,176504,164160,156693,7.51,12.64,1800050,2084926,-13.66
1104,環球水泥,274073,271021,288365,1.12,-4.95,2821926,2971586,-5.03
1108,幸福水泥,246254,226055,231253,8.93,6.48,2504646,2561910,-2.23
1109,信大水泥,110327,119621,116678,-7.76,-5.44,1121097,1290869,-13.15
1110,東泥,137734,126547,132969,8.84,3.58,1298294,1514159,-14.25
合計,合計,4033652,3380225,3228356,19.33,24.94,38178103,38648440,-1.21
