公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1603,華電,238931,243412,266753,-1.84,-10.42,2320099,2684131,-13.56
1604,聲寶,646115,552044,548476,17.04,17.8,7723325,6967596,10.84
1605,華新,5984227,6119140,4636383,-2.2,29.07,73028102,56246757,29.83
1608,華榮,819240,840616,635671,-2.54,28.87,9216341,6870223,34.14
1609,大亞電線,773918,780977,790891,-0.9,-2.14,7946043,6963925,14.1
1611,中電,519580,525454,388543,-1.11,33.72,5591571,3542759,57.83
1612,宏泰,574481,422376,651491,36.01,-11.82,5221725,5011018,4.2
1613,台一,505403,453895,403539,11.34,25.24,5170827,3648687,41.71
1614,三洋電,483887,424993,398517,13.85,21.42,6463786,5888934,9.76
1615,大山,310871,428201,519256,-27.4,-40.13,3542312,3433875,3.15
1616,億泰,389558,378074,271457,3.03,43.5,3305934,2698832,22.49
1617,榮星電線,433923,422014,318113,2.82,36.4,4655232,2666576,74.57
1618,合機公司,324226,401761,268814,-19.29,20.61,3433484,2540748,35.13
4930,燦星網通,127691,48155,0,165.16,,830615,0,
合計,合計,12132051,12041112,10097904,0.75,20.14,138449396,109164061,26.82
