公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1201,味全公司,1123263,1095331,1075394,2.55,4.45,4225234,3997654,5.69
1203,味王公司,179230,184092,150445,-2.64,19.13,700298,626900,11.7
1210,大成長城,1894525,2027686,1674334,-6.56,13.15,7607282,6895358,10.32
1213,大飲,49441,38449,44117,28.58,12.06,201172,211763,-5.0
1215,卜蜂企業,1242025,1266010,1169039,-1.89,6.24,4796402,4459245,7.56
1216,統一,4192389,4086523,3903286,2.59,7.4,16503605,14695008,12.3
1217,愛之味,210202,267008,207415,-21.27,1.34,965342,1172255,-17.65
1218,泰山企業,584656,640575,587208,-8.72,-0.43,2355093,2223414,5.92
1219,福壽實業,771072,838672,703953,-8.06,9.53,3066313,2799229,9.54
1220,台榮,230095,295919,232012,-22.24,-0.82,912332,741816,22.98
1225,福懋油,740853,793746,679897,-6.66,8.96,3000191,2654937,13.0
1227,佳格,1013557,1018562,934374,-0.49,8.47,4310716,3830539,12.53
1229,聯華實業,350722,307234,236939,14.15,48.02,1305281,1018349,28.17
1231,聯華食品,394780,373847,275476,5.59,43.3,1734376,1413153,22.73
1232,大統益,1388025,1527905,1314873,-9.15,5.56,5474603,4898112,11.76
1233,天仁,152515,146267,140740,4.27,8.36,681967,630850,8.1
1234,黑松,382091,448924,319749,-14.88,19.49,1797723,1293614,38.96
1235,興泰,24593,28456,27931,-13.57,-11.95,108979,125111,-12.89
1236,宏亞食品,145430,148386,118641,-1.99,22.57,818989,740558,10.59
1702,南僑化工,179285,213897,148120,-16.18,21.04,768567,631328,21.73
合計,合計,15248749,15747489,13943943,-3.16,9.35,61334465,55059193,11.39
