公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2208,台船公司,2144737,2505140,2129968,-14.38,0.69,9459409,8042369,17.61
2601,益航,9625,15251,20078,-36.88,-52.06,55221,77418,-28.67
2603,長榮海運,1255596,1204544,1460527,4.23,-14.03,4940666,5168516,-4.4
2605,新興,23469,27359,21272,-14.21,10.32,87416,74413,17.47
2606,裕民,123954,122358,190779,1.3,-35.02,469796,782415,-39.95
2607,榮運,369636,372605,341860,-0.79,8.12,1394033,1313162,6.15
2608,嘉里大榮,475188,536021,458977,-11.34,3.53,1923270,1780550,8.01
2609,陽明海運,8154527,6575044,8211439,24.02,-0.69,31093417,30046645,3.48
2610,華航,10797250,11285172,11269298,-4.32,-4.18,42347232,42486309,-0.32
2611,志信,38326,35517,36739,7.9,4.31,130970,160594,-18.44
2612,中航,137470,158459,133234,-13.24,3.17,563982,508509,10.9
2613,中櫃,207301,205271,204381,0.98,1.42,774347,728051,6.35
2614,東森,505351,575287,406736,-12.15,24.24,2403438,1878124,27.97
2615,萬海,5722572,5771592,5253023,-0.84,8.93,21343164,18529261,15.18
2617,台航,149169,125065,124087,19.27,20.21,496447,423547,17.21
2618,長榮航,8249901,8412048,8554409,-1.92,-3.55,32434893,31698501,2.32
5607,遠雄港,925,6950,3,-86.69,30733.33,7880,12,65566.66
5608,四維航業,51415,53038,43948,-3.06,16.99,205385,171891,19.48
6702,復興航空,699430,582040,672780,20.16,3.96,2633482,2455519,7.24
合計,合計,39115842,38568761,39533538,1.41,-1.05,152764448,146325806,4.4
