公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1301,台塑,15579451,17968977,14810319,-13.29,5.19,33548428,32693404,2.61,-
1303,南亞,24080324,26917789,22403745,-10.54,7.48,50998113,50286205,1.41,-
1304,台聚,4017673,4693621,3627236,-14.4,10.76,8711294,8278890,5.22,-
1305,華夏,1111776,1306803,931274,-14.92,19.38,2418579,2128496,13.62,-
1307,三芳,890853,862230,720604,3.31,23.62,1753083,1586680,10.48,-
1308,亞聚,414779,471829,400351,-12.09,3.6,886608,852102,4.04,-
1309,台達化,1129815,1404331,1106901,-19.54,2.07,2534146,2612532,-3.0,-
1310,台苯,1681049,1871367,1760021,-10.16,-4.48,3552416,2972318,19.51,-
1312,國喬,1910787,2303883,1862987,-17.06,2.56,4214670,3600202,17.06,-
1313,聯成,3698990,4127523,2658513,-10.38,39.13,7838572,7246573,8.16,-
1314,中石化,3170571,3004454,3047369,5.52,4.04,6175025,5625978,9.75,-
1315,達新,153041,255251,166974,-40.04,-8.34,408292,412388,-0.99,-
1321,大洋,372583,485694,322747,-23.28,15.44,857690,816565,5.03,-
1323,永裕,239166,301442,222745,-20.65,7.37,540608,504375,7.18,-
1324,地球,108612,132086,111881,-17.77,-2.92,240698,235356,2.26,-
1325,恆大,94042,118313,70720,-20.51,32.97,212355,176223,20.5,-
1326,台化,31434828,35145258,31790570,-10.55,-1.11,66580086,67660412,-1.59,-
4306,炎洲,1462083,1587463,1160684,-7.89,25.96,3049546,2727470,11.8,-
合計,合計,91550423,102958314,87175641,-11.08,5.01,194520209,190416169,2.15,
