公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2314,台揚科技,694503,668376,506017,3.9,37.24,5055873,3635265,39.07
2321,東訊,508599,500492,843875,1.61,-39.73,4461150,5517284,-19.14
2332,友訊科技,262496,281439,185726,-6.73,41.33,2123458,1271019,67.06
2345,智邦科技,1803722,1445774,1129892,24.75,59.63,12218413,8322374,46.81
2402,毅嘉科技,344208,383733,187596,-10.3,83.48,1898795,2543770,-25.35
2412,中華電,15512819,15357996,15461199,1.0,0.33,122643471,120949062,1.4
2419,仲琦,624174,567490,303391,9.98,105.73,3914241,2102623,86.15
2439,美律,563314,593942,501893,-5.15,12.23,4054448,2899409,39.83
2444,友旺科技,183712,224631,149605,-18.21,22.79,1516980,1114151,36.15
2450,神腦,1639978,1722421,1712962,-4.78,-4.26,13047115,12170012,7.2
2455,全新,131772,122716,143564,7.37,-8.21,1130381,938484,20.44
2485,兆赫電子,803382,751941,729010,6.84,10.2,5757339,6087316,-5.42
2496,卓越成功,10269,8159,14111,25.86,-27.22,79386,114374,-30.59
2498,宏達電,23385865,24451970,11347400,-4.35,106.09,146067598,91971110,58.81
3025,星通,47583,78665,55421,-39.51,-14.14,471671,432446,9.07
3027,盛達電業,149374,122901,158925,21.54,-6.0,1001863,897994,11.56
3045,台灣大,4882509,4935549,4934489,-1.07,-1.05,38616845,38199002,1.09
3047,訊舟科技,224498,220980,202137,1.59,11.06,2141414,1552383,37.94
3062,建漢科技,829641,893995,934862,-7.19,-11.25,8394327,7884325,6.46
3311,閎暉,571460,660708,419747,-13.5,36.14,3651321,2576657,41.7
3380,明泰科技,2336534,1907731,1495683,22.47,56.21,15618775,9755713,60.09
3419,譁裕實業,132010,112430,131983,17.41,0.02,1060322,941155,12.66
3596,智易科技,1353615,1308774,1114056,3.42,21.5,10844966,6701479,61.82
3694,海華科技,485239,509479,485244,-4.75,-0.0,4385961,2730806,60.61
3704,合勤控,-16611,0,0,,,-16611,0,
4904,遠傳,4915060,4922812,4731827,-0.15,3.87,38366674,35643792,7.63
4906,正文,2008446,1837191,1010397,9.32,98.77,11908922,10164758,17.15
5388,中磊電子,661987,589660,573821,12.26,15.36,4880495,4162965,17.23
6136,富爾特,73880,77641,102469,-4.84,-27.9,600833,901184,-33.32
6142,友勁科技,1202969,1209398,882439,-0.53,36.32,9502385,6898715,37.74
6152,百一電子,901132,709021,493023,27.09,82.77,5009730,4086179,22.6
6216,居易,68984,68896,85704,0.12,-19.5,545115,504813,7.98
6283,淳安電子,71070,67632,59801,5.08,18.84,537322,484442,10.91
6285,啟�眲鴔�,2214241,1955028,997271,13.25,122.03,13633762,7875075,73.12
8011,台通,173864,170892,217333,1.73,-20.0,1208663,1126473,7.29
8078,華寶通訊,920644,688687,1841570,33.68,-50.0,8664814,15545681,-44.26
8101,華冠通訊,1787009,1486130,1171314,20.24,52.56,8763986,10548412,-16.91
合計,合計,72463951,71615280,55315757,1.18,31.0,513762203,429250702,19.68
