公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2427,三商電腦,139562,188145,107354,-25.82,30.0,952248,802203,18.7
2453,凌群,185201,223720,202736,-17.21,-8.64,1927040,1366108,41.06
2468,華經,114183,98955,144228,15.38,-20.83,1009040,1095400,-7.88
2471,資通,54580,41933,46687,30.16,16.9,451064,395228,14.12
2480,敦陽科技,300938,373143,314988,-19.35,-4.46,2441511,2264639,7.81
3021,衛展資訊,43396,31551,39651,37.54,9.44,318860,346609,-8.0
3029,零壹科技,328186,362649,247408,-9.5,32.64,2183660,1696223,28.73
3130,一零四,92601,94165,75812,-1.66,22.14,679006,518361,30.99
5203,訊連,131288,135006,209752,-2.75,-37.4,1702263,1548670,9.91
6112,聚碩,334569,350109,270200,-4.43,23.82,2651788,1915563,38.43
6183,關貿,81526,91710,72572,-11.1,12.33,629046,546231,15.16
6214,精誠資訊,664541,649116,632260,2.37,5.1,5659384,5447126,3.89
合計,合計,2470571,2640202,2363648,-6.42,4.52,20604910,17942361,14.83
