公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2323,中環,970391,911393,1073373,6.47,-9.59,8630452,10095667,-14.51,-
2340,光磊,499888,486661,435376,2.71,14.81,4232830,4135016,2.36,-
2349,錸德,851578,828388,916911,2.79,-7.12,8015599,8195898,-2.19,-
2374,佳能,787087,779878,1802144,0.92,-56.32,7982245,14561282,-45.18,與去年同期減少56.32%，主要為：1.客戶新產品上市遞延。2.供應商短期供料不順。
2393,億光,2565428,2741550,2491713,-6.42,2.95,21672347,21379294,1.37,-
2406,國碩,943242,1018148,1842896,-7.35,-48.81,14196503,12926476,9.82,-
2409,友達,30222682,28953609,31414112,4.38,-3.79,237243454,276904405,-14.32,-
2426,鼎元,291852,274167,301226,6.45,-3.11,2335180,2730085,-14.46,-
2438,翔耀,39571,44266,59710,-10.6,-33.72,325458,433973,-25.0,-
2448,晶電,2195538,2215858,2146996,-0.91,2.26,19205066,19592754,-1.97,-
2466,冠西電,219647,280228,97834,-21.61,124.5,1464117,935862,56.44,水泥預拌事業部及裝飾燈事業部所致
2486,一詮,418739,447990,514682,-6.52,-18.64,3748744,4930104,-23.96,-
2489,瑞軒,2437821,1780429,2313324,36.92,5.38,17272971,13499938,27.94,-
2491,吉祥全,19332,26655,21575,-27.47,-10.39,247067,304447,-18.84,-
2499,東貝,700387,706326,550325,-0.84,27.26,6165533,6093789,1.17,-
3008,大立光,4953553,4820546,5515693,2.75,-10.19,32629428,40428452,-19.29,-
3019,亞光,1705632,1800663,1692315,-5.27,0.78,13574903,13821827,-1.78,-
3024,憶聲,230070,255470,402460,-9.94,-42.83,2746110,3982140,-31.03,本月因海外訂單減少營收因此與上月比下降
3031,佰鴻,196054,205143,157408,-4.43,24.55,1653858,1540763,7.34,-
3038,全台,275045,263723,309846,4.29,-11.23,2492821,2692027,-7.39,-
3049,和鑫,288455,299861,361928,-3.8,-20.3,1814668,3153852,-42.46,-
3050,鈺德,101929,86295,76530,18.11,33.18,715883,712574,0.46,-
3051,力特,185124,202225,305520,-8.45,-39.4,2019033,2701348,-25.25,因LCD電視市場成長趨緩且其他偏光板廠持續降價搶單
3059,華晶科,1178657,860374,1200760,36.99,-1.84,8138234,9399545,-13.41,-
3149,正達,234397,240518,592970,-2.54,-60.47,1821258,3999023,-54.45,"因公司產品轉變成車載/工控市場之轉型期,再加上消費性電子市場飽和,使得客戶需求較去年大幅減少,因此營收較去年同期衰退"
3356,奇偶,153343,168271,173773,-8.87,-11.75,1459513,1586174,-7.98,-
3383,新世紀,118298,124398,164816,-4.9,-28.22,1065718,2121813,-49.77,"1.傳統晶粒單價大降40~50%,但未新增產能,故致 9月營收下滑2.規劃逐月提高覆晶與CSP相關應用營收以降低傳統晶粒銷售的價格衝擊。"
3406,玉晶光,738636,721319,969713,2.4,-23.82,4849717,6333355,-23.42,-
3437,榮創,645823,597069,545365,8.16,18.42,4359878,4667806,-6.59,-
3454,晶睿,380011,392996,358646,-3.3,5.95,3594331,3106351,15.7,-
3481,群創,26601168,25061906,31295393,6.14,-14.99,197706911,282669377,-30.05,-
3504,揚明光,295117,355636,423976,-17.01,-30.39,2945319,3298259,-10.7,-
3535,晶彩科,69729,89388,49676,-21.99,40.36,833040,619625,34.44,-
3557,嘉威,37482,53355,63934,-29.74,-41.37,387827,544892,-28.82,-
3563,牧德,86689,73074,46937,18.63,84.69,557574,486060,14.71,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
3576,聯合再生,1038385,632496,1893044,64.17,-45.14,13388533,15203619,-11.93,-
3591,艾笛森,260600,310965,251212,-16.19,3.73,2601205,2683696,-3.07,-
3622,洋華,90160,139448,146714,-35.34,-38.54,1158520,1817688,-36.26,"除持續受到大陸同業低價搶單,而採謹慎接單外,亦受到終端客戶業績成長趨緩所致。"
3669,圓展,196116,172041,136335,13.99,43.84,1445179,1236625,16.86,-
3698,隆達,1238209,1181937,1274155,4.76,-2.82,10455556,10619607,-1.54,-
4934,太極,350665,348148,854400,0.72,-58.95,5919556,5219011,13.42,主要係受近期市場需求及價格影響，致本月合併營收淨額較去年同期減少58.96%。
4942,嘉彰,507226,514636,622841,-1.43,-18.56,4577488,5320158,-13.95,-
4956,光鋐,104113,114055,92269,-8.71,12.83,947573,1122495,-15.58,-
4960,誠美材,877658,923565,1029098,-4.97,-14.71,7678224,9573083,-19.79,-
4976,佳凌,124930,144253,135390,-13.39,-7.72,1060787,1042455,1.75,-
5234,達興材料,323015,331689,274911,-2.61,17.49,2677698,2530831,5.8,-
5484,慧友,102903,97172,97325,5.89,5.73,912258,881017,3.54,-
6116,彩晶,2868125,2273355,1262865,26.16,127.11,14581370,13409749,8.73,105年9月與去年同期相比，因中小尺寸面板景氣回升，出貨量及價格上升所致。
6120,達運,2801319,2911479,3704048,-3.78,-24.37,24658932,30715713,-19.71,-
6131,鈞泰,9692,20460,16783,-52.62,-42.25,107644,181700,-40.75,"本月增減百分比或本年增減百分比未達50%以上者,不擬分析說明"
6164,華興,114723,122859,155767,-6.62,-26.34,1140373,1284342,-11.2,-
6168,宏齊,205915,230093,347158,-10.5,-40.68,2090907,3306508,-36.76,-
6176,瑞儀,3956867,3572564,6871208,10.75,-42.41,32055701,34231633,-6.35,-
6209,今國光,412357,373280,388141,10.46,6.23,3015336,3128631,-3.62,-
6225,天瀚,66,2699,4493,-97.55,-98.53,18536,76279,-75.69,因代工廠生產效率不佳，導致產品不斷延期交貨，錯失了黃金銷售時間，目前已協調改善方式，以提高供貨效率。
6226,光鼎,88034,64211,90860,37.1,-3.11,725669,858580,-15.48,-
6278,台表科,2802681,2765449,2739025,1.34,2.32,21573778,22243424,-3.01,-
6289,華上,16068,14478,10126,10.98,58.68,121102,91437,32.44,新產品出貨
6405,悅城,50323,90833,126982,-44.59,-60.36,628093,964021,-34.84,係產業景氣變化所致
6443,元晶,552091,577184,593083,-4.34,-6.91,5937256,5207145,14.02,-
6477,安集,46871,22401,128885,109.23,-63.63,629311,858222,-26.67,主要為本月模組銷量較去年同期減少，致營收減少
8104,錸寶,200525,190189,157774,5.43,27.09,1557957,1158498,34.48,-
8105,凌巨,973814,1032618,881539,-5.69,10.46,8638559,8133602,6.2,-
8215,明基材,1076157,1097899,1216139,-1.98,-11.51,9539849,11142736,-14.38,-
合計,合計,103028003,98440232,116192426,4.66,-11.32,817946540,978826758,-16.43,
