公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,340593,303304,450557,12.29,-24.4,4593640,5055280,-9.13
2002,中鋼,15239509,15399796,18317075,-1.04,-16.8,207193105,240376019,-13.8
2006,東和鋼鐵,2943712,2759506,2772437,6.67,6.17,36786539,37916578,-2.98
2007,燁興公司,576920,442591,706932,30.35,-18.39,7935639,10299905,-22.95
2008,高興昌,127390,125682,400335,1.35,-68.17,2212158,5234351,-57.73
2009,第一伸銅,285605,272789,356118,4.69,-19.8,4166969,5520129,-24.51
2010,春源鋼鐵,1225761,1333281,1489146,-8.06,-17.68,17381009,17679286,-1.68
2012,春雨,300588,275174,288429,9.23,4.21,3854852,4467395,-13.71
2013,中鋼構,1878471,1554100,1357401,20.87,38.38,15024374,13679779,9.82
2014,中鴻,4004547,3123592,3231167,28.2,23.93,42158482,45634729,-7.61
2015,豐興鋼鐵,2750892,2916567,3333594,-5.68,-17.47,34199656,38602616,-11.4
2017,官田鋼,479866,440014,420695,9.05,14.06,5620483,6267491,-10.32
2020,美亞鋼管,435516,418634,418231,4.03,4.13,4972893,5454579,-8.83
2022,聚亨,298271,252067,141743,18.33,110.43,2673197,2361916,13.17
2023,燁輝,2293568,2308008,2523507,-0.62,-9.11,27642322,32869415,-15.9
2024,志聯工業,138357,124554,132136,11.08,4.7,1631635,1942720,-16.01
2025,千興,246189,247215,245941,-0.41,0.1,2703258,6416504,-57.87
2027,大成鋼,822904,722843,1054988,13.84,-21.99,9605511,10714106,-10.34
2028,威致鋼鐵,1014216,826526,769492,22.7,31.8,10030625,10878222,-7.79
2029,盛餘,1074659,1225225,1350737,-12.28,-20.43,15497071,17533499,-11.61
2030,彰源,848845,874985,1192527,-2.98,-28.81,12409321,15160141,-18.14
2031,新光鋼,703186,725180,535168,-3.03,31.39,7326921,7273354,0.73
2032,新鋼工業,367372,323232,437544,13.65,-16.03,4175241,5014726,-16.74
2033,佳大世界,79519,99531,91936,-20.1,-13.5,1061624,1082332,-1.91
2034,允強,1773409,1818252,2346259,-2.46,-24.41,24249640,27399375,-11.49
2038,海光企業,1009791,994836,1224266,1.5,-17.51,12883129,14390378,-10.47
3004,豐達科技,197228,57054,181753,245.68,8.51,1254705,964727,30.05
5007,三星科技,380294,327153,467306,16.24,-18.61,5035169,6172996,-18.43
9958,世紀鋼構,421821,415460,157207,1.53,168.32,3364165,1714226,96.24
合計,合計,42258999,40707151,46394627,3.81,-8.91,527643333,598076774,-11.77
