公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2601,益航,10195,11606,56819,-12.15,-82.05,184988,197012,-6.1
2614,東森,384760,453086,443475,-15.08,-13.23,3733398,5727792,-34.81
2901,欣欣大眾,73755,58029,75472,27.1,-2.27,809666,823933,-1.73
2903,遠百,2535513,3208936,2750862,-20.98,-7.82,39128065,27640649,41.55
2905,三商行,1028030,884391,918688,16.24,11.9,11505207,10219371,12.58
2906,高林實,261221,213352,349704,22.43,-25.3,3207788,3491065,-8.11
2908,特力,1021357,973721,1110685,4.89,-8.04,11902223,13272554,-10.32
2910,統領,129632,133396,134403,-2.82,-3.54,1911120,2019131,-5.34
2911,麗嬰房,245463,250806,249187,-2.13,-1.49,2755490,2608054,5.65
2912,統一超,11162163,10837643,10659172,2.99,4.71,134569478,122712726,9.66
2913,台灣農林,584235,169851,85449,243.96,583.72,1574620,918811,71.37
2915,潤泰全球,342287,357921,392227,-4.36,-12.73,4992040,4824428,3.47
8443,阿瘦,256296,212895,264504,20.38,-3.1,3207969,3293663,-2.6
合計,合計,18034907,17765633,17490647,1.51,3.11,219482052,197749189,10.99
