公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,313351,348863,330441,-10.17,-5.17,2415864,2250828,7.33,-
1701,中化,440407,492425,440946,-10.56,-0.12,3433578,3229843,6.3,-
1707,葡萄王,688875,810555,568419,-15.01,21.19,5049354,4077469,23.83,-
1720,生達,286606,315756,285230,-9.23,0.48,2085924,1876134,11.18,-
1731,美吾華,130138,113642,111536,14.51,16.67,822711,800570,2.76,-
1733,五鼎,150023,160315,161961,-6.41,-7.37,1141094,1059053,7.74,-
1734,杏輝,147060,193440,182604,-23.97,-19.46,1154065,1217199,-5.18,-
1736,喬山,1469666,1347454,1219413,9.06,20.52,10162375,8122874,25.1,-
1760,寶齡富錦,53627,64331,64090,-16.63,-16.32,515371,630247,-18.22,無。
1762,中化生,133344,81811,65126,62.99,104.74,696499,604753,15.17,單月營收較同期成長，主要係MMF及MCB比去年同期大幅成長且該兩項產品客戶需求集中於7月所致，其他常態產品大致穩定，變化較小。
1783,和康生,25090,25832,18962,-2.87,32.31,168997,149149,13.3,-
1786,科妍,15543,17447,26016,-10.91,-40.25,110570,147506,-25.04,-
1789,神隆,336855,329335,332159,2.28,1.41,2373661,2274311,4.36,-
1795,美時,471612,536249,531096,-12.05,-11.2,3505840,3162942,10.84,-
3164,景岳,40482,47822,45060,-15.34,-10.15,314535,292270,7.61,-
3705,永信,546098,536034,496872,1.87,9.9,3567705,3482266,2.45,-
4104,佳醫,505405,514807,525662,-1.82,-3.85,3560351,3578254,-0.5,-
4106,雃博,139862,174832,140881,-20.0,-0.72,1174733,1208159,-2.76,-
4108,懷特,2121,2077,1786,2.11,18.75,11094,11779,-5.81,營收較去年同期減少，係因淡出毛利偏低之大宗藥材業務，而提升自行研發之處方藥及保健品之營收，但同基礎下營收及利潤均成長
4119,旭富,157461,172118,140235,-8.51,12.28,1325545,1162944,13.98,-
4133,亞諾法,38431,37233,37243,3.21,3.18,267757,271668,-1.43,-
4142,國光生,24632,45333,7494,-45.66,228.68,181111,62802,188.38,月營收增加主要係銷售卡介苗、累計營收增加主要係因流感抗原外銷日本所致。
4155,訊映,88406,96076,73295,-7.98,20.61,573745,470114,22.04,-
4164,承業醫,118302,171483,122525,-31.01,-3.44,1118162,1152037,-2.94,-
4737,華廣,129930,130112,147839,-0.13,-12.11,897876,888696,1.03,-
4746,台耀,289653,300180,240016,-3.5,20.68,1937356,1253229,54.58,主因為膽固醇磷酸鹽結合劑訂單增加，乃客戶為上市美國及歐洲市場做準備。
6491,晶碩,110292,129431,143160,-14.78,-22.95,885728,738901,19.87,-
合計,合計,6853272,7194993,6460067,-4.74,6.08,49451601,44175997,11.94,
