公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,520739,427888,381466,21.69,36.5,1720753,1516752,13.44
2002,中鋼,19460115,20093004,21083385,-3.14,-7.69,73066142,77589471,-5.82
2006,東和鋼鐵,3898774,3536845,3529968,10.23,10.44,13402670,13307861,0.71
2007,燁興公司,728060,777242,984515,-6.32,-26.04,2819935,4319691,-34.71
2008,高興昌,262749,325655,473444,-19.31,-44.5,1346420,2020240,-33.35
2009,第一伸銅,404538,396140,607334,2.11,-33.39,1412791,2163129,-34.68
2010,春源鋼鐵,1763417,1712818,1522220,2.95,15.84,6136019,5491011,11.74
2012,春雨,356348,329431,403440,8.17,-11.67,1297957,1582447,-17.97
2013,中鋼構,1205245,1321909,1292827,-8.82,-6.77,4758987,3970090,19.87
2014,中鴻,3859716,4173283,4251909,-7.51,-9.22,15858316,17514604,-9.45
2015,豐興鋼鐵,3395069,3521114,3288885,-3.57,3.22,12349141,12329183,0.16
2017,官田鋼,565309,516144,609519,9.52,-7.25,2020791,2283665,-11.51
2020,美亞鋼管,441926,445582,431949,-0.82,2.3,1692391,1954764,-13.42
2022,聚亨,244018,300422,301566,-18.77,-19.08,953779,1108725,-13.97
2023,燁輝,2425521,2468881,3248157,-1.75,-25.32,9536864,12004268,-20.55
2024,志聯工業,179169,159892,194096,12.05,-7.69,579150,767500,-24.54
2025,千興,257522,233586,860757,10.24,-70.08,951379,2974992,-68.02
2027,大成鋼,735364,1038780,1046375,-29.2,-29.72,3169221,3525402,-10.1
2028,威致鋼鐵,850204,1066677,1015569,-20.29,-16.28,3767147,3935852,-4.28
2029,盛餘,1324912,1489902,1488929,-11.07,-11.01,5748644,6029568,-4.65
2030,彰源,1162960,1210714,1456835,-3.94,-20.17,4446658,5321615,-16.44
2031,新光鋼,673106,724778,513648,-7.12,31.04,2436864,2557610,-4.72
2032,新鋼工業,407546,372368,407908,9.44,-0.08,1387779,1776295,-21.87
2033,佳大世界,90866,106913,86362,-15.0,5.21,370190,373332,-0.84
2034,允強,2328822,2465438,2200847,-5.54,5.81,8919592,8301294,7.44
2038,海光企業,1161947,1305131,1234118,-10.97,-5.84,4631172,4964828,-6.72
3004,豐達科技,74120,163371,47590,-54.63,55.74,398520,255612,55.9
5007,三星科技,471659,471081,548702,0.12,-14.04,1761695,1971227,-10.62
9958,世紀鋼構,258732,176271,277576,46.78,-6.78,819739,697968,17.44
合計,合計,49508473,51331260,53789896,-3.55,-7.95,187760706,202608996,-7.32
