公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2427,三商電腦,116380,169068,93649,-31.16,24.27,578994,601350,-3.71
2453,凌群,168222,280145,133829,-39.95,25.69,789567,835059,-5.44
2468,華經,159319,131017,97484,21.6,63.43,486245,411880,18.05
2471,資通,41515,67679,33506,-38.65,23.9,206491,207077,-0.28
2480,敦陽科技,421708,461216,323556,-8.56,30.33,1521117,1274711,19.33
3029,零壹科技,255359,377496,282196,-32.35,-9.51,1340287,1182167,13.37
3130,一零四,84322,80383,88101,4.9,-4.28,297806,352619,-15.54
4994,傳奇,68052,77473,51764,-12.16,31.46,328413,257115,27.73
5203,訊連,162973,337987,124880,-51.78,30.5,780542,742812,5.07
6112,聚碩,427029,526951,403624,-18.96,5.79,1875632,1639450,14.4
6183,關貿,92992,166128,75484,-44.02,23.19,420562,280107,50.14
6214,精誠資訊,667328,916861,676962,-27.21,-1.42,2939268,3031355,-3.03
合計,合計,2665199,3592404,2385035,-25.81,11.74,11564924,10815702,6.92
