公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2208,台船,1136547,745874,1004861,52.37,13.1,1882420,1880980,0.07,-
2603,長榮,12447767,13038444,10275122,-4.53,21.14,25486211,22988433,10.86,-
2605,新興,210937,277799,306862,-24.06,-31.25,488184,585741,-16.65,-
2606,裕民,572899,885985,519235,-35.33,10.33,1458884,1131594,28.92,-
2607,榮運,544267,660389,565138,-17.58,-3.69,1204656,1211947,-0.6,-
2608,嘉里大榮,657700,974661,642858,-32.52,2.3,1632361,1425553,14.5,-
2609,陽明,10433920,10745665,9408923,-2.9,10.89,21179585,21049510,0.61,-
2610,華航,13134569,12672470,11010984,3.64,19.28,25807039,23627244,9.22,-
2611,志信,65244,72117,73978,-9.53,-11.8,137362,163511,-15.99,-
2612,中航,247457,295382,235467,-16.22,5.09,542839,496686,9.29,-
2613,中櫃,192513,237402,193095,-18.9,-0.3,429915,385148,11.62,-
2615,萬海,4602601,5333004,4025944,-13.69,14.32,9935605,8919462,11.39,-
2617,台航,246306,270010,185389,-8.77,32.85,516316,419256,23.15,-
2618,長榮航,12974841,14704050,11252974,-11.76,15.3,27678891,24751455,11.82,-
2630,亞航,91113,110817,146797,-17.78,-37.93,201930,489834,-58.77,107年截至2月累計營收較106年同期減少58.78%，係直昇機維修收入減少。
2633,台灣高鐵,3826420,3490621,3373203,9.62,13.43,7317041,7250771,0.91,-
2634,漢翔,1696946,1916325,1625378,-11.44,4.4,3613271,3508551,2.98,-
2636,台驊投控,714726,917523,594972,-22.1,20.12,1632249,1533858,6.41,-
2642,宅配通,292768,305248,193466,-4.08,51.32,598016,491900,21.57,今年農曆2月為春節旺季，加上去年大幅新增EC業務及代採購業務
5607,遠雄港,106446,147212,98117,-27.69,8.48,253658,207752,22.09,-
5608,四維航,302740,328026,255977,-7.7,18.26,630766,573405,10.0,-
8367,建新國際,107665,122825,105370,-12.34,2.17,230490,229507,0.42,無
合計,合計,64606392,68251849,56094110,-5.34,15.17,132857689,123322098,7.73,
