公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1902,台紙,321071,325830,379758,-1.46,-15.45,2084719,2535554,-17.78
1903,士紙,190139,225368,219217,-15.63,-13.26,1046651,1191608,-12.16
1904,正隆,2137346,2203449,1877101,-2.99,13.86,12568605,11645248,7.92
1905,華紙,452068,559890,520177,-19.25,-13.09,3186346,3325873,-4.19
1906,寶隆,39754,28276,41264,40.59,-3.65,189893,170715,11.23
1907,永豐餘,1364583,1521063,1518894,-10.28,-10.15,8567496,9126070,-6.12
1909,榮成,526544,572676,582163,-8.05,-9.55,3166270,3461613,-8.53
合計,合計,5031505,5436552,5138574,-7.45,-2.08,30809980,31456681,-2.05
