公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1435,中福國際,2075,2130,3022,-2.58,-31.33,12573,12494,0.63
1516,川飛,22694,23116,7923,-1.82,186.43,85050,7923,973.45
2062,橋椿,387219,324493,366926,19.33,5.53,2139148,2027755,5.49
2514,龍邦國際,13355,7997,7246,67.0,84.3,56920,50191,13.4
2904,匯僑,48664,52200,38428,-6.77,26.63,295239,211747,39.43
4536,拓凱,239873,209632,263569,14.42,-8.99,1366997,1590898,-14.07
6184,大豐電,53552,53455,52871,0.18,1.28,320443,321456,-0.31
6504,南六,197098,197864,206921,-0.38,-4.74,1095898,1213706,-9.7
8033,雷虎科技,44098,60094,56959,-26.61,-22.57,319918,334022,-4.22
8341,日友,26291,28898,25376,-9.02,3.6,162512,149128,8.97
8422,可寧衛,202098,139871,103843,44.48,94.61,1028797,474749,116.7
9902,台火,2166,5590,12723,-61.25,-82.97,74248,89634,-17.16
9904,寶成工業,827038,870815,1054079,-5.02,-21.53,5093146,7077096,-28.03
9905,大華金,350405,377257,367079,-7.11,-4.54,1929622,1763725,9.4
9906,欣巴巴,2742,10655,0,-74.26,,49556,27224,82.03
9907,統一實業,1908165,2058371,1765837,-7.29,8.06,11760402,11189782,5.09
9910,豐泰企業,1136910,1069577,1272328,6.29,-10.64,6192708,6858947,-9.71
9911,台灣櫻花,282642,260343,264875,8.56,6.7,1845617,1766404,4.48
9914,美利達,1248803,972144,945157,28.45,32.12,5715069,5796177,-1.39
9917,中保,518105,512091,499568,1.17,3.71,3053826,3028065,0.85
9919,康那香,303398,308406,307850,-1.62,-1.44,1771707,1785376,-0.76
9921,巨大機械,1807174,1379882,1431607,30.96,26.23,9414468,8201401,14.79
9924,台灣福興,322814,322269,240760,0.16,34.08,1780348,1587206,12.16
9925,新光保全,328991,317366,310415,3.66,5.98,1938332,1845076,5.05
9927,泰銘,621720,659177,736554,-5.68,-15.59,4003508,4937955,-18.92
9928,中視,111966,102068,106161,9.69,5.46,639798,647732,-1.22
9929,秋雨,67731,74387,70119,-8.94,-3.4,430920,417645,3.17
9930,中聯資源,446123,463884,423437,-3.82,5.35,2562519,2552979,0.37
9933,中鼎工程,2852057,3191467,2710332,-10.63,5.22,15608523,14028759,11.26
9934,成霖企業,497011,434069,327677,14.5,51.67,2272275,1664117,36.54
9935,慶豐富,391082,229907,226906,70.1,72.35,1382768,1538647,-10.13
9938,台灣百和,154461,173417,174829,-10.93,-11.65,1000676,1031915,-3.02
9939,宏全,721024,691378,629240,4.28,14.58,3401245,3216129,5.75
9940,信義房屋,639755,760069,615061,-15.82,4.01,3940696,4165424,-5.39
9941,裕融企業,204538,199320,142548,2.61,43.48,1132182,845610,33.88
9942,茂順,153475,163556,170968,-6.16,-10.23,908170,905273,0.32
9944,新麗企業,33861,36740,46863,-7.83,-27.74,241651,252124,-4.15
9945,潤泰創新,500881,532623,856411,-5.95,-41.51,3239655,4048506,-19.97
9955,佳龍,555546,414595,626685,33.99,-11.35,3541336,3484935,1.61
合計,合計,18227601,17691173,17469153,3.03,4.34,101808466,101147932,0.65
