公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益投控,74462,77349,107577,-3.73,-30.78,455044,683691,-33.44
2302,麗正,28240,34988,25286,-19.28,11.68,170330,169714,0.36
2303,聯電,9289147,9206251,9185722,0.9,1.12,51385287,56267539,-8.67
2311,日月光,6145238,6280589,5628340,-2.15,9.18,34587066,33931791,1.93
2325,矽品,4761774,5080677,4700507,-6.27,1.3,28714100,26832100,7.01
2329,華泰電子,841826,855973,856803,-1.65,-1.74,5205908,5073013,2.61
2330,台積電,42869733,43623222,35653939,-1.72,20.23,230749282,210393773,9.67
2337,旺宏,1948736,2047817,2049822,-4.83,-4.93,10884036,12885265,-15.53
2338,光罩,148522,147586,153513,0.63,-3.25,841388,935877,-10.09
2342,茂矽,207360,223633,414678,-7.27,-49.99,1129224,2085284,-45.84
2344,華邦電,2278399,2277685,2327692,0.03,-2.11,12604575,14579236,-13.54
2351,順德,657885,651223,735676,1.02,-10.57,3426553,4116956,-16.76
2363,矽統科技,29943,27969,160499,7.05,-81.34,140132,994851,-85.91
2369,菱生,516240,579765,514991,-10.95,0.24,2919298,3143184,-7.12
2379,瑞昱,1996080,2335405,1933315,-14.52,3.24,11935917,11728267,1.77
2388,威盛電子,250188,300473,336027,-16.73,-25.54,1775079,2384971,-25.57
2401,凌陽科技,204578,299502,271754,-31.69,-24.71,1599184,2068573,-22.69
2408,南亞科,3270864,3421027,3112401,-4.38,5.09,18899713,22200475,-14.86
2434,統懋,37742,44054,71679,-14.32,-47.34,231877,405002,-42.74
2436,偉詮電,165368,178598,172567,-7.4,-4.17,979159,1067214,-8.25
2441,超豐電子,887443,884941,789390,0.28,12.42,4633546,4719661,-1.82
2449,京元電,1075015,1050306,922188,2.35,16.57,5857257,5760215,1.68
2451,創見資訊,2253726,2049888,2368909,9.94,-4.86,12035853,14476900,-16.86
2454,聯發科,4971679,4528036,3976841,9.79,25.01,25729855,24711015,4.12
2458,義隆,680443,642270,470747,5.94,44.54,3342460,2612953,27.91
2481,強茂,491855,424865,509852,15.76,-3.52,2504724,2752213,-8.99
3006,晶豪科技,385700,426010,339759,-9.46,13.52,2577258,3166880,-18.61
3014,聯陽,302696,333899,331612,-9.34,-8.71,1889594,2079400,-9.12
3016,嘉晶,63731,59901,74700,6.39,-14.68,301386,503175,-40.1
3034,聯詠,2902617,2857381,3083949,1.58,-5.87,16073914,17709311,-9.23
3035,智原,653649,650593,475072,0.46,37.58,3695521,2663409,38.75
3041,揚智,385101,346871,273128,11.02,40.99,2636289,1625855,62.14
3054,萬國科技,207255,333492,103948,-37.85,99.38,1575948,567943,177.48
3094,聯傑國際,30330,30938,30277,-1.96,0.17,178290,183455,-2.81
3189,景碩科技,1423562,1554395,1406849,-8.41,1.18,8656934,7874364,9.93
3257,虹冠電,50164,50130,49359,0.06,1.63,258857,276701,-6.44
3443,創意電子,645201,777904,783384,-17.05,-17.63,3864272,4232978,-8.71
3474,華亞科,3272401,3291718,3288390,-0.58,-0.48,17489139,19743149,-11.41
3519,綠能,943231,985373,1460572,-4.27,-35.42,5679359,11699385,-51.45
3532,台勝科,779791,793285,796752,-1.7,-2.12,4492462,4813375,-6.66
3545,敦泰,321691,327629,306676,-1.81,4.89,1743174,2239873,-22.17
3559,全智科,93484,95113,89810,-1.71,4.09,534815,529767,0.95
3579,尚志,39572,44421,55296,-10.91,-28.43,226071,373429,-39.46
3583,辛耘,177060,103546,65673,70.99,169.6,686216,519772,32.02
3588,通嘉,92125,100647,75087,-8.46,22.69,537880,503946,6.73
3598,奕力,885426,815649,545913,8.55,62.19,4556089,3659443,24.5
3686,達能,105687,102137,264620,3.47,-60.06,602985,2717534,-77.81
4919,新唐科技,714803,731802,682729,-2.32,4.69,3755326,3734821,0.54
4952,凌通科技,330660,309164,366729,6.95,-9.83,1372401,1808038,-24.09
5269,祥碩科技,139528,161501,121275,-13.6,15.05,894366,744990,20.05
5285,界霖,155819,0,203652,,-23.48,825570,1053337,-21.62
5305,敦南科技,615621,644734,663385,-4.51,-7.2,3385927,3580222,-5.42
5471,松翰科技,350636,371451,308134,-5.6,13.79,1777062,1905000,-6.71
6202,盛群,302919,328059,306727,-7.66,-1.24,1664431,1785387,-6.77
6239,力成,2445444,2255646,3330770,8.41,-26.58,14037694,19158545,-26.72
6243,迅杰,66192,70973,63046,-6.73,4.99,428020,535880,-20.12
6257,矽格,372087,362011,360833,2.78,3.11,2064492,2166802,-4.72
6271,同欣電子,543539,501671,543807,8.34,-0.04,2975438,3077317,-3.31
6286,立錡,945850,989978,901479,-4.45,4.92,5553832,5428408,2.31
8016,矽創電子,432607,386559,362746,11.91,19.25,2204029,2159386,2.06
8081,致新,412379,375867,380407,9.71,8.4,2319961,2528565,-8.24
8110,華東,695867,675791,703919,2.97,-1.14,3722951,4042700,-7.9
8131,福懋科技,1003807,978482,1147406,2.58,-12.51,5770866,6360869,-9.27
8150,南茂科技,1439638,1424398,1323011,1.06,8.81,8151974,7950873,2.52
8261,富鼎,187652,204791,246859,-8.36,-23.98,1254183,1530213,-18.03
8271,宇瞻科技,600622,657033,799545,-8.58,-24.87,3765952,4449224,-15.35
合計,合計,111598630,112785035,104168000,-1.05,7.13,616917775,628663454,-1.86
