公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,2285872,2225977,1849966,2.69,23.56,14932761,15677703,-4.75
2809,京城銀行,530825,467627,360986,13.51,47.04,3103608,2561291,21.17
2812,台中銀行,663541,527294,623131,25.83,6.48,3907009,3198438,22.15
2816,旺旺保險,404880,385421,393297,5.04,2.94,2668947,2677719,-0.32
2820,華票,123714,121035,348636,2.21,-64.51,1535893,1267950,21.13
2823,中壽,15807380,13812951,16234271,14.43,-2.62,88538482,93539843,-5.34
2832,台產,344743,315831,648924,9.15,-46.87,2261996,2544004,-11.08
2833,台灣人壽,10412704,10080021,6032514,3.3,72.6,55381158,35852700,54.46
2834,臺灣企銀,1499313,1668896,1777660,-10.16,-15.65,10519293,10736293,-2.02
2836,高銀,215594,262230,224534,-17.78,-3.98,1637876,1456843,12.42
2838,聯邦銀行,706966,615455,711265,14.86,-0.6,4207151,3942687,6.7
2845,遠東商銀,835521,724020,826636,15.4,1.07,5457137,5133458,6.3
2847,大眾銀行,751831,715916,591990,5.01,27.0,4965267,4666775,6.39
2849,安泰銀行,609570,911916,642441,-33.15,-5.11,4440263,3761243,18.05
2850,新產,820602,833982,820805,-1.6,-0.02,5295265,5201332,1.8
2851,中再保,1143350,1212964,1077827,-5.73,6.07,8409826,7907310,6.35
2852,第一保,426414,408336,442513,4.42,-3.63,2741343,2678436,2.34
2855,統一證券,310414,247842,684495,25.24,-54.65,2322609,2872273,-19.13
2856,元富證券,2657868,1669201,4783024,59.22,-44.43,11963562,24209616,-50.58
2867,三商美邦,13142486,10389829,9400408,26.49,39.8,68793683,66165286,3.97
2880,華南金,839866,909444,1073544,-7.65,-21.76,6160522,5630536,9.41
2881,富邦金,7193995,1463194,12884422,391.66,-44.16,18808882,31168226,-39.65
2882,國泰金,4614171,1334304,3373505,245.81,36.77,10189829,10182491,0.07
2883,開發金,1001806,764744,1556901,30.99,-35.65,3869665,4354608,-11.13
2884,玉山金控,626574,592062,529495,5.82,18.33,4503311,3553436,26.73
2885,元大金,610346,604558,922617,0.95,-33.84,4869506,13132761,-62.92
2886,兆豐金,1893801,2140474,2129042,-11.52,-11.04,15433775,12402013,24.44
2887,台新金控,1105816,1164698,856807,-5.05,29.06,7279382,6488038,12.19
2888,新光金,2225706,417294,3058963,433.36,-27.23,10072887,5247685,91.94
2889,國票金控,96732,42437,130045,127.94,-25.61,1200030,1951142,-38.49
2890,永豐金控,885082,833229,749081,6.22,18.15,5980518,4295735,39.21
2891,中信金,2037200,2179645,1684405,-6.53,20.94,13209818,13252901,-0.32
2892,第一金控,885727,1427895,1012192,-37.96,-12.49,7774216,5995112,29.67
5880,合庫金,742870,752109,0,-1.22,,5260768,0,
6005,群益證,428826,326595,613039,31.3,-30.04,3014384,3361235,-10.31
合計,合計,78882106,62549426,79049381,26.11,-0.21,420710622,417067119,0.87
