公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2314,台揚科技,552429,807437,409753,-31.58,34.82,4705107,3914414,20.19
2321,東訊,507161,598436,740689,-15.25,-31.52,3776944,4466669,-15.44
2332,友訊科技,294028,265384,278550,10.79,5.55,2019866,1886096,7.09
2345,智邦科技,1371535,1745847,1218162,-21.44,12.59,11310938,9175382,23.27
2412,中華電,15419299,15675317,15962745,-1.63,-3.4,109778130,111491865,-1.53
2419,仲琦,463918,674478,415255,-31.21,11.71,3965612,2603549,52.31
2439,美律,400780,483679,346449,-17.13,15.68,3616361,2822347,28.13
2444,友旺科技,190921,167780,173165,13.79,10.25,1265932,1106279,14.43
2450,神腦,2976182,2855400,2445642,4.22,21.69,20088702,14643839,37.18
2455,全新,170053,220157,187346,-22.75,-9.23,1508828,1362584,10.73
2485,兆赫電子,729978,749484,811138,-2.6,-10.0,4885580,5993712,-18.48
2496,卓越成功,30780,25672,12913,19.89,138.36,120509,72808,65.51
2498,宏達電,21586798,29351745,44028393,-26.45,-50.97,174546827,267706641,-34.79
3025,星通,62214,26909,33475,131.2,85.85,339031,369314,-8.19
3027,盛達電業,113258,98979,117571,14.42,-3.66,656901,712122,-7.75
3045,台灣大,5694712,5650599,5145180,0.78,10.68,38701564,35448469,9.17
3047,訊舟科技,296076,325351,223456,-8.99,32.49,2222109,1934622,14.86
3062,建漢科技,572624,580519,905393,-1.35,-36.75,4968102,8063358,-38.38
3311,閎暉,214312,234414,579567,-8.57,-63.02,2064538,3472002,-40.53
3380,明泰科技,1904119,1924957,1925180,-1.08,-1.09,14187554,13122118,8.11
3419,譁裕實業,124890,98267,121139,27.09,3.09,694083,822535,-15.61
3596,智易科技,775553,1080161,1043769,-28.2,-25.69,6565024,8819929,-25.56
3682,亞太電信,2136839,2138963,2148411,-0.09,-0.53,15271987,14367761,6.29
3694,海華科技,753084,620285,620180,21.4,21.42,4998747,3482761,43.52
3704,合勤控,76983,96081,-45709,-19.87,268.41,-18655,1043305,-101.78
4904,遠傳,6009770,5922512,5419358,1.47,10.89,41160383,35291816,16.62
4906,正文,2116626,2610004,2293527,-18.9,-7.71,14294564,14792555,-3.36
5388,中磊電子,1639592,1595395,993494,2.77,65.03,9539507,6034658,58.07
6136,富爾特,71147,71176,73372,-0.04,-3.03,517406,570821,-9.35
6142,友勁科技,861159,1093610,945868,-21.25,-8.95,6772352,6687982,1.26
6152,百一電子,834456,960103,688718,-13.08,21.16,4913491,4943519,-0.6
6216,居易,72236,66048,74886,9.36,-3.53,470392,464656,1.23
6283,淳安電子,19422,38487,32312,-49.53,-39.89,165444,206480,-19.87
6285,啟�眲鴔�,2936229,2962147,2468280,-0.87,18.95,18335930,17073363,7.39
8011,台通,202929,206991,202863,-1.96,0.03,1090653,1033248,5.55
8101,華冠通訊,895879,1890957,2630914,-52.62,-65.94,10352841,14023352,-26.17
合計,合計,73077971,83913731,95671404,-12.91,-23.61,539853284,620026931,-12.93
