公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2347,聯強國際,5565809,5646377,4779499,-1.42,16.45,37206526,33838458,9.95
2348,海悅,12882,13078,21960,-1.49,-41.33,102072,159544,-36.02
2414,精技電腦,1248870,1144601,1160299,9.1,7.63,7622936,7225030,5.5
2430,燦坤實業,3292011,2233857,3358725,47.36,-1.98,17688736,17217206,2.73
2459,敦吉,782849,835829,785754,-6.33,-0.36,4897430,4264628,14.83
3010,華立,1998345,2229845,1725127,-10.38,15.83,13832807,14235796,-2.83
3028,增你強,1413455,1302446,2183009,8.52,-35.25,9421529,16669237,-43.47
3033,威健,1386506,1416072,1733268,-2.08,-20.0,9150123,11056659,-17.24
3036,文曄科技,5505063,5211831,4923796,5.62,11.8,35578496,36089830,-1.41
3040,遠見,6840,6081,11750,12.48,-41.78,51072,93198,-45.2
3048,益登,2112285,1890277,1765986,11.74,19.6,13386930,13412240,-0.18
3055,蔚華科技,173609,332519,215537,-47.78,-19.45,1336711,2161705,-38.16
3209,全科,1082019,875701,780646,23.56,38.6,6020168,5408909,11.3
3312,弘憶國際,981704,1066411,999286,-7.94,-1.75,7319265,6948147,5.34
3315,宣昶,526686,383015,444245,37.51,18.55,3130360,3262965,-4.06
3702,大聯大,476292,518367,456896,-8.11,4.24,2990203,3438748,-13.04
5434,崇越科技,1230129,1302971,1018415,-5.59,20.78,8098915,8123994,-0.3
6145,勁永國際,151746,162771,441199,-6.77,-65.6,1590927,3965393,-59.87
6189,豐藝電子,1688683,1503588,1439786,12.31,17.28,10717968,10391251,3.14
6281,全國電,1890289,1396588,1388974,35.35,36.09,9567399,7835256,22.1
8070,長華電材,829009,833093,947986,-0.49,-12.55,5827541,6742064,-13.56
8112,至上電子,1195171,1154881,1807228,3.48,-33.86,9680351,16025765,-39.59
合計,合計,33550252,31460199,32389371,6.64,3.58,215218465,228566023,-5.83
