公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,376329,369507,314776,1.84,19.55,3529806,3316510,6.43
2002,中鋼,21039448,20704309,16359263,1.61,28.6,198506220,131703954,50.72
2006,東和鋼鐵,2999389,2483216,2381519,20.78,25.94,26704910,18296566,45.95
2007,燁興公司,602427,473709,583297,27.17,3.27,8478816,4901898,72.97
2008,高興昌,497907,575452,508902,-13.47,-2.16,5710782,5297508,7.8
2009,第一伸銅,498475,496259,477480,0.44,4.39,5656261,3608897,56.73
2010,春源鋼鐵,1324028,1250056,1229595,5.91,7.68,12236389,11526574,6.15
2012,春雨,264064,285101,200640,-7.37,31.61,2889902,1991732,45.09
2013,中鋼構,720708,679985,789151,5.98,-8.67,7188976,6808536,5.58
2014,中鴻,2447457,3817674,2452858,-35.89,-0.22,34288119,30429008,12.68
2015,豐興鋼鐵,3089134,2914540,2299770,5.99,34.32,27568850,17915832,53.87
2017,官田鋼,428299,476391,335373,-10.09,27.7,4497352,3336394,34.79
2020,美亞鋼管,496507,462666,335454,7.31,48.01,4566690,3873527,17.89
2022,聚亨,130096,131543,75054,-1.1,73.33,1777742,1219317,45.79
2023,燁輝,2418942,2602892,2560064,-7.06,-5.51,27816099,21295599,30.61
2024,志聯工業,135693,135859,94592,-0.12,43.45,1483494,828670,79.02
2025,千興,346173,277033,401738,24.95,-13.83,3714043,4206897,-11.71
2027,大成鋼,629102,725350,759532,-13.26,-17.17,7711705,5027738,53.38
2028,威致鋼鐵,694617,820225,729709,-15.31,-4.8,5741033,4813327,19.27
2029,盛餘,1404894,1384908,1266606,1.44,10.91,13763256,11211692,22.75
2030,彰源,1186417,998522,740135,18.81,60.29,10171062,5554787,83.1
2031,新光鋼,874915,619986,464430,41.11,88.38,7420262,4313936,72.0
2032,新鋼工業,418904,465847,396365,-10.07,5.68,4315855,3124580,38.12
2033,佳大世界,90877,65112,77196,39.57,17.72,877627,619328,41.7
2034,允強,1813605,2030133,1526774,-10.66,18.78,17948539,10480822,71.25
2038,海光企業,944217,677347,1203755,39.39,-21.56,9461521,8524847,10.98
3004,豐達科技,38697,120508,35773,-67.88,8.17,666565,583348,14.26
5007,三星科技,391323,434775,274033,-9.99,42.8,3683681,2131509,72.82
9958,世紀鋼構,127558,180574,232437,-29.35,-45.12,1825534,2659363,-31.35
合計,合計,46430202,46659479,39106271,-0.49,18.72,460201091,329602696,39.62
