公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1402,遠東新,19378156,19963313,20407968,-2.93,-5.04,229693707,208276904,10.28,-
1409,新纖,2755876,2900775,3448039,-4.99,-20.07,35448659,39339783,-9.89,-
1410,南染,33974,35521,40088,-4.35,-15.25,368007,471487,-21.94,-
1413,宏洲,153412,219241,298537,-30.02,-48.61,2763639,3359602,-17.73,-
1414,東和,60305,43515,79492,38.58,-24.13,721927,917858,-21.34,-
1416,廣豐,17969,18440,18174,-2.55,-1.12,240207,250195,-3.99,-
1417,嘉裕,144440,103663,137675,39.33,4.91,1261995,1348036,-6.38,-
1418,東華,17183,8824,20268,94.73,-15.22,206302,635604,-67.54,因去年亞克力棉主原料聚丙烯腈為上漲走勢，客戶增加訂單備料，致去年同期的累計營收增加。
1419,新紡,246266,264084,178926,-6.74,37.63,1887601,1473842,28.07,-
1423,利華,21416,27475,74239,-22.05,-71.15,443315,723590,-38.73,相較去年同期較佳之經濟情勢所造成偏高之基期，因近期美中貿易關係緊張及淡季效應影響，使得下游紗線業者對原料需求也轉趨保守。
1434,福懋,3508985,3664005,3565075,-4.23,-1.57,42603381,40995245,3.92,-
1439,中和,16504,6760,28106,144.14,-41.27,161744,251824,-35.77,-
1440,南紡,1768543,2011385,2117403,-12.07,-16.47,21092241,23056211,-8.51,-
1441,大東,97859,123806,143919,-20.95,-32.0,1319131,1482553,-11.02,-
1443,立益,63982,58615,76980,9.15,-16.88,626706,1050529,-40.34,-
1444,力麗,769946,972078,1186633,-20.79,-35.11,11037955,11775388,-6.26,-
1445,大宇,111504,122584,139168,-9.03,-19.87,1253339,1446741,-13.36,-
1446,宏和,95999,24092,43857,298.46,118.89,465313,419711,10.86,本期增加營建收入
1447,力鵬,964471,1143626,1062116,-15.66,-9.19,13404654,16593749,-19.21,-
1449,佳和,231611,236571,193126,-2.09,19.92,2317498,2220709,4.35,-
1451,年興,641242,750858,837071,-14.59,-23.39,7901044,8121532,-2.71,-
1452,宏益,149486,147973,172375,1.02,-13.27,1757732,1948426,-9.78,-
1453,大將,56,56,269,0.0,-79.18,725,28066,-97.41,本月及本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
1454,台富,138256,173464,171043,-20.29,-19.16,1765675,1802701,-2.05,-
1455,集盛,790711,880881,1225909,-10.23,-35.5,11034955,14615375,-24.49,-
1456,怡華,323247,100173,53638,222.68,502.64,1015024,451158,124.98,主係維多時代案完工交屋，致本月及本年累計認列建設收入較去年本月及去年累計增加
1457,宜進,295760,373712,474451,-20.85,-37.66,4514884,5228908,-13.65,-
1459,聯發,231416,248239,295803,-6.77,-21.76,2892302,3211681,-9.94,-
1460,宏遠,774277,854068,870662,-9.34,-11.07,8045134,8543628,-5.83,-
1463,強盛,35319,39084,41421,-9.63,-14.73,514149,935649,-45.04,-
1464,得力,1136070,1122465,854321,1.21,32.97,9750790,8252240,18.15,-
1465,偉全,59938,40831,160503,46.79,-62.65,841236,1625892,-48.26,本月增減百分比達50％以上：係因合併個體之子公司股權已於108年1月處分故本月及本年累計合併營收較去年同期減少。
1466,聚隆,244883,196335,308964,24.72,-20.74,3022177,3806234,-20.59,-
1467,南緯,558568,540779,690363,3.28,-19.09,6425899,6820724,-5.78,-
1468,昶和,78730,72704,83042,8.28,-5.19,922996,843287,9.45,-
1470,大統新創,66015,62129,53164,6.25,24.17,751538,688555,9.14,-
1472,三洋紡,56311,72822,52456,-22.67,7.34,419282,574031,-26.95,-
1473,台南,564510,354161,539692,59.39,4.59,6978011,7625538,-8.49,-
1474,弘裕,307532,278500,304915,10.42,0.85,3146230,3325777,-5.39,-
1475,本盟,3635,5871,2444,-38.08,48.73,52559,48860,7.57,-
1476,儒鴻,2359195,2649809,2300148,-10.96,2.56,25393691,25028337,1.45,-
1477,聚陽,2077871,2237389,1615263,-7.12,28.63,24913058,21686322,14.87,-
4414,如興,1587441,1342812,1352066,18.21,17.4,14924344,15857997,-5.88,-
4426,利勤,140463,180678,151895,-22.25,-7.52,2163917,1920096,12.69,-
4438,廣越,859312,1429215,829772,-39.87,3.56,15431786,12410395,24.34,-
合計,合計,43938645,46103381,46701439,-4.69,-5.91,521896459,511490970,2.03,
