公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1802,台玻,3588814,3694355,4229827,-2.85,-15.15,26471987,31053282,-14.75,-
1806,冠軍,407103,382004,440127,6.57,-7.5,3104944,3463616,-10.35,-
1809,中釉,198213,215449,258999,-8.0,-23.46,1528503,1688981,-9.5,-
1810,和成,457511,484479,465722,-5.56,-1.76,3471505,3497948,-0.75,-
1817,凱撒衛,193517,189110,199775,2.33,-3.13,1467974,1483568,-1.05,-
合計,合計,4845158,4965397,5594450,-2.42,-13.39,36044913,41187395,-12.48,
