公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1673581,1834203,1747154,-8.75,-4.21,14098753,15587231,-9.54,-
1339,昭輝,215815,219462,221507,-1.66,-2.56,1732888,1868727,-7.26,-
1512,瑞利,135178,154594,233942,-12.55,-42.21,1357303,1989823,-31.78,-
1521,大億,463541,421906,427628,9.86,8.39,3736136,4073758,-8.28,-
1522,堤維西,1476241,1550596,1421707,-4.79,3.83,11969405,11073435,8.09,-
1524,耿鼎,201306,203598,205293,-1.12,-1.94,1561891,1607820,-2.85,-
1525,江申,53706,96430,85732,-44.3,-37.35,834074,829485,0.55,-
1533,車王電,249684,224107,235959,11.41,5.81,1928841,1791586,7.66,-
1536,和大,517645,506523,646881,2.19,-19.97,4009297,4859721,-17.49,-
1568,倉佑,182042,191730,190942,-5.05,-4.66,1327360,1822541,-27.16,-
1587,吉茂,123848,142265,130331,-12.94,-4.97,997703,911949,9.4,-
2201,裕隆,6604840,8590223,7803249,-23.11,-15.35,57029095,60035957,-5.0,-
2204,中華,1991011,2776554,2674114,-28.29,-25.54,21776238,24588232,-11.43,-
2206,三陽工業,2828684,3330849,2581999,-15.07,9.55,22793996,21891512,4.12,-
2207,和泰車,14327801,21258922,13511389,-32.6,6.04,133362320,124347264,7.24,-
2227,裕日車,2241754,3032412,1788157,-26.07,25.36,21150872,21058649,0.43,-
2228,劍麟,381240,440654,397744,-13.48,-4.14,3060746,2804312,9.14,-
2231,為升,323820,385535,353083,-16.0,-8.28,2772603,2759827,0.46,-
2233,宇隆,183118,169683,206481,7.91,-11.31,1530728,1766015,-13.32,-
2497,怡利電,186217,221121,173201,-15.78,7.51,1526018,1412510,8.03,-
3346,麗清,373814,318851,358789,17.23,4.18,2729615,2800954,-2.54,無
4551,智伸科,446858,431631,370920,3.52,20.47,3209459,2913481,10.15,-
6288,聯嘉,374466,307490,304670,21.78,22.9,2763168,2223551,24.26,-
6605,帝寶,1280319,1202829,1379929,6.44,-7.21,10257434,10743067,-4.52,-
合計,合計,36836529,48012168,37450801,-23.27,-1.64,327515943,325761407,0.53,
