公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1201,味全公司,1095331,896623,1034701,22.16,5.85,3101971,2922260,6.14
1203,味王公司,184092,149486,145379,23.14,26.62,521068,476455,9.36
1210,大成長城,2027686,1637680,1783707,23.81,13.67,5712757,5221024,9.41
1213,大飲,38449,50387,43309,-23.69,-11.22,151731,167646,-9.49
1215,卜蜂企業,1266010,952927,1130915,32.85,11.94,3554378,3290206,8.02
1216,統一,4086523,3440539,3732515,18.77,9.48,12311216,10791722,14.08
1217,愛之味,267008,164641,232816,62.17,14.68,755140,964840,-21.73
1218,泰山企業,640575,506703,580946,26.42,10.26,1770438,1636205,8.2
1219,福壽實業,838672,673246,725011,24.57,15.67,2295241,2095276,9.54
1220,台榮,295919,169368,197694,74.71,49.68,682237,509804,33.82
1225,福懋油,793746,624783,690140,27.04,15.01,2259338,1975040,14.39
1227,佳格,1018562,803764,853157,26.72,19.38,3297159,2896165,13.84
1229,聯華實業,307234,282608,284114,8.71,8.13,954559,781409,22.15
1231,聯華食品,373847,344734,284898,8.44,31.22,1339596,1137677,17.74
1232,大統益,1527905,1068252,1235711,43.02,23.64,4086577,3583239,14.04
1233,天仁,146267,149401,136954,-2.09,6.8,529452,490110,8.02
1234,黑松,448924,382187,324473,17.46,38.35,1415632,973865,45.36
1235,興泰,28456,28251,30656,0.72,-7.17,84385,97180,-13.16
1236,宏亞食品,148386,104736,127358,41.67,16.51,673559,621917,8.3
1702,南僑化工,213897,150324,149424,42.29,43.14,589282,483208,21.95
合計,合計,15747489,12580640,13723878,25.17,14.74,46085716,41115248,12.08
