公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2301,光寶科技,8571505,6349603,8939781,34.99,-4.11,22945474,24290950,-5.53
2305,全友電腦,20192,12093,12017,66.97,68.02,46575,59399,-21.58
2315,神達電腦,3265527,2202015,4417379,48.29,-26.07,8504079,12614208,-32.58
2324,仁寶電腦,66417105,43471055,75738043,52.78,-12.3,162860857,216653513,-24.82
2331,精英,6154952,3306824,4901196,86.12,25.58,14218944,11130716,27.74
2352,佳世達,5771108,3918914,5480434,47.26,5.3,15760021,14158901,11.3
2353,宏��,40752933,28054539,44426874,45.26,-8.26,102169711,139847115,-26.94
2356,英業達,26606737,23027217,24370603,15.54,9.17,77259835,80581524,-4.12
2357,華碩,24248845,14223172,31714901,70.48,-23.54,58330303,74806365,-22.02
2358,美格,80147,43653,51071,83.6,56.93,230926,210556,9.67
2361,鴻友科技,79542,54280,78605,46.54,1.19,202677,155386,30.43
2362,藍天,964854,747543,969528,29.07,-0.48,2633652,2729567,-3.51
2364,倫飛電腦,250578,98829,172782,153.54,45.02,486209,399967,21.56
2365,昆盈企業,805937,550778,805173,46.32,0.09,2023668,2145298,-5.66
2376,技嘉,4648520,2735854,4405114,69.91,5.52,12391371,14094024,-12.08
2377,微星科技,8930815,4956124,8666606,80.19,3.04,20794460,22869080,-9.07
2380,虹光精密,331689,224458,258710,47.77,28.2,787890,668319,17.89
2382,廣達,109651249,58342804,89137139,87.94,23.01,242494597,237882133,1.93
2385,群光電子,1536644,931036,1662946,65.04,-7.59,3885346,4269357,-8.99
2387,精元電腦,202163,98753,162096,104.71,24.71,497926,426462,16.75
2395,研華,1859995,1097999,1204863,69.39,54.37,4455823,3092014,44.1
2397,友通資訊,156512,101211,126056,54.63,24.16,395768,363109,8.99
2399,映泰,686273,494019,693266,38.91,-1.0,1844639,1791614,2.95
2405,浩鑫,377969,212941,210384,77.49,79.65,775826,536711,44.55
2417,圓剛,134193,92502,264197,45.07,-49.2,387936,817808,-52.56
2424,隴華電子,13142,25417,17572,-48.29,-25.21,51427,25881,98.7
2438,英誌企業,15779,4612,17750,242.12,-11.1,27435,32486,-15.54
2442,新美齊,36601,32026,446231,14.28,-91.79,84977,1709720,-95.02
2465,麗臺科技,224942,108969,208912,106.42,7.67,546848,625888,-12.62
2474,可成科技,771537,626494,119198,23.15,547.27,2077358,233335,790.28
3002,歐格電子,37546,20060,74900,87.16,-49.87,102833,161917,-36.49
3005,神基科技,386173,276099,414998,39.86,-6.94,1098962,1200274,-8.44
3013,晟銘電子,328924,206998,448433,58.9,-26.65,830466,1148612,-27.69
3017,奇鋐科技,1049657,720917,1024475,45.6,2.45,2617847,2637434,-0.74
3022,威達電,625103,544503,283426,14.8,120.55,1770653,868065,103.97
3046,建��,157438,120393,168692,30.77,-6.67,406639,424384,-4.18
3057,喬鼎資訊,100653,80438,129206,25.13,-22.09,270215,284015,-4.85
3060,銘異,490934,334649,554361,46.7,-11.44,1300049,1688997,-23.02
3231,緯創,47748001,31046478,48573464,53.79,-1.69,118910431,130752628,-9.05
3494,誠研科技,149962,138179,154014,8.52,-2.63,392918,364993,7.65
3515,華擎,1013904,610572,861593,66.05,17.67,2618538,2438685,7.37
3701,大眾投控,3648,3631,151656,0.46,-97.59,10910,159764,-93.17
4915,致伸,3437067,2334140,3095827,47.25,11.02,8367930,7650741,9.37
4938,和碩,26328743,14967978,33765411,75.9,-22.02,63533298,84240813,-24.58
6117,迎廣科技,285196,185357,291590,53.86,-2.19,720105,719294,0.11
6128,上福全球,147421,106401,152102,38.55,-3.07,377491,385741,-2.13
6166,凌華科技,336789,246227,284723,36.77,18.28,898624,692221,29.81
6172,互億科技,38671,20775,51218,86.14,-24.49,86817,212011,-59.05
6206,飛捷,233777,203835,206637,14.68,13.13,657803,570650,15.27
6230,超眾,249743,160628,267474,55.47,-6.62,638435,644317,-0.91
6235,華孚科技,13421,19599,23585,-31.52,-43.09,44501,58906,-24.45
6277,宏正科,292069,167084,260161,74.8,12.26,643829,655733,-1.81
8008,建興電,3683297,3086942,3928821,19.31,-6.24,10362866,10947956,-5.34
8114,振樺電子,145348,85558,192170,69.88,-24.36,347352,413962,-16.09
8210,勤誠興業,209038,136288,173335,53.37,20.59,513810,503471,2.05
9912,偉聯,45546,42805,49618,6.4,-8.2,131316,118579,10.74
合計,合計,401106054,252012268,405261317,59.16,-1.02,976827196,1119165569,-12.71
