公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2312,金寶電子,1379034,1227140,2081280,12.37,-33.74,4371696,5125099,-14.7
2317,鴻海,214899498,152878333,156966787,40.56,36.9,554011950,414773108,33.56
2354,鴻準,9859952,8868723,10020639,11.17,-1.6,25231013,24342428,3.65
2360,致茂電子,603711,414169,418819,45.76,44.14,1464687,1173951,24.76
2371,大同,3502656,2697853,3026442,29.83,15.73,9380528,8871857,5.73
2373,震旦行,243733,209497,217413,16.34,12.1,685008,613490,11.65
2390,云辰,54610,33777,71343,61.67,-23.45,125034,174981,-28.54
2404,漢唐,814912,540287,353734,50.82,130.37,1795470,1085391,65.42
2423,固緯,140623,105419,131576,33.39,6.87,371896,319284,16.47
2433,互盛電,115552,96473,113947,19.77,1.4,323135,312256,3.48
2461,光群雷射,39793,23744,49436,67.59,-19.5,101535,123536,-17.8
2464,盟立,560743,549681,381912,2.01,46.82,1648097,1095343,50.46
2477,美隆電,264057,108097,269234,144.27,-1.92,791965,695778,13.82
2482,連宇,71192,64603,64608,10.19,10.19,206436,174209,18.49
2488,漢平,95741,80488,102344,18.95,-6.45,266969,275801,-3.2
2495,普安,158420,193124,202758,-17.96,-21.86,561428,607226,-7.54
2497,怡利電子,94521,59666,59756,58.41,58.17,228210,140438,62.49
3018,同開科技,99775,144975,26443,-31.17,277.32,275094,133147,106.6
3030,德律科技,280462,295917,331765,-5.22,-15.46,863248,747069,15.55
3043,科風,442890,422171,352108,4.9,25.78,1411224,833961,69.21
3052,夆典,146270,102274,142104,43.01,2.93,389564,622615,-37.43
3305,昇貿科技,290177,259340,302854,11.89,-4.18,915133,770098,18.83
3450,聯鈞,224111,186183,202513,20.37,10.66,615631,513759,19.82
3518,柏騰科技,9323,88771,20495,-89.49,-54.51,109698,52772,107.87
3617,碩天科技,185683,138756,228618,33.81,-18.78,521540,529894,-1.57
6139,亞翔工程,353413,294673,250235,19.93,41.23,897109,588532,52.43
6192,巨路國際,415171,293639,386626,41.38,7.38,1098860,951644,15.46
6196,帆宣科技,849256,1173853,444244,-27.65,91.16,2533699,1026562,146.81
6197,佳必琪,240916,152307,437912,58.17,-44.98,605883,1047484,-42.15
6201,亞弘電,343462,195169,351005,75.98,-2.14,863342,941902,-8.34
6215,和椿科技,147132,104182,111615,41.22,31.82,355166,325434,9.13
8021,尖點,91946,83516,77291,10.09,18.96,281094,227178,23.73
8201,無敵,147255,125261,189963,17.55,-22.48,461397,660458,-30.13
合計,合計,237165990,172212061,178387819,37.71,32.94,613762739,469876685,30.62
