公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1301,台塑,20088252,14625606,16925878,37.34,18.68,52131730,46215179,12.8
1303,南亞塑膠,21136002,18045714,18522589,17.12,14.1,58588806,51364328,14.06
1304,台聚,1396788,926744,1053255,50.71,32.61,3492965,2899709,20.45
1305,華夏,1013636,668122,785211,51.71,29.09,2394761,2069808,15.69
1307,三芳化工,722164,379036,628825,90.52,14.84,1724896,1381109,24.89
1308,亞聚,653624,626633,596327,4.3,9.6,1863277,1483877,25.56
1309,台達化工,1041574,784060,948156,32.84,9.85,2865548,2361563,21.34
1310,台苯,1226593,1013631,1244610,21.0,-1.44,3421525,3159122,8.3
1312,國喬石化,1783491,1549879,1527358,15.07,16.76,4949772,4118754,20.17
1313,聯成,808014,527425,813973,53.19,-0.73,1989510,2000292,-0.53
1314,中石化,3610128,3028445,3461781,19.2,4.28,9947997,9254584,7.49
1315,達新工業,185475,125309,161367,48.01,14.93,535400,471753,13.49
1316,上曜,19266,10570,25742,82.27,-25.15,38149,50668,-24.7
1319,東陽,1209168,903875,907322,33.77,33.26,3167160,2260749,40.09
1321,大洋,492155,349446,491121,40.83,0.21,1300858,1216364,6.94
1323,永裕,157596,91382,141263,72.45,11.56,390832,372162,5.01
1324,地球工業,135350,120137,111994,12.66,20.85,376208,322401,16.68
1325,�琱j,108629,75288,93835,44.28,15.76,297136,263945,12.57
1326,台化,28368283,27187369,25548288,4.34,11.03,81654847,70990234,15.02
1339,昭輝,115205,57691,104924,99.69,9.79,269276,263641,2.13
1715,亞洲化學,395291,258055,344128,53.18,14.86,996686,891678,11.77
4306,炎洲,494694,331723,371288,49.12,33.23,1293743,973550,32.88
合計,合計,85161378,71686140,74809235,18.79,13.83,233691082,204385470,14.33
