公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1435,中福,1863,1807,1798,3.09,3.61,5614,7255,-22.61
2062,橋椿,386117,248631,319825,55.29,20.72,928715,942767,-1.49
2514,龍邦國際,7774,7417,5957,4.81,30.5,26306,23817,10.45
2904,匯僑,32727,32088,30685,1.99,6.65,97841,98178,-0.34
6184,大豐電,54108,53651,54457,0.85,-0.64,161171,162127,-0.58
6504,南六企業,222742,154421,209208,44.24,6.46,582216,531976,9.44
8033,雷虎科技,56126,34257,90507,63.83,-37.98,146852,190561,-22.93
8422,可寧衛,77086,72137,83194,6.86,-7.34,218250,172183,26.75
9902,台火,11014,18686,233,-41.05,4627.03,48131,493539,-90.24
9904,寶成工業,1427857,843680,1283986,69.24,11.2,3369495,3036222,10.97
9905,大華金,280553,199404,237230,40.69,18.26,705601,581663,21.3
9906,興達,11337,1247,471,809.14,2307.0,13831,12737,8.58
9907,統一實業,1968393,1535021,1941871,28.23,1.36,5499860,5364200,2.52
9910,豐泰企業,1199632,947290,1126551,26.63,6.48,3341426,2827939,18.15
9911,台灣櫻花,274913,244954,238973,12.23,15.03,968301,956625,1.22
9914,美利達,1309195,910738,1177424,43.75,11.19,3476537,3062828,13.5
9917,中保,513233,492686,487140,4.17,5.35,1511244,1442578,4.75
9919,康那香,364377,246968,318653,47.54,14.34,886728,828812,6.98
9921,巨大機械,1856406,1132126,1699380,63.97,9.24,4620880,4413562,4.69
9924,台灣福興,310720,197456,274792,57.36,13.07,822316,747578,9.99
9925,新光保全,301657,304005,276970,-0.77,8.91,913925,837327,9.14
9927,泰銘,938985,654178,707185,43.53,32.77,2456745,2000501,22.8
9928,中視,100031,80893,97047,23.65,3.07,303684,375591,-19.14
9929,秋雨,70209,57402,69311,22.31,1.29,207664,200514,3.56
9930,中聯資源,484566,309166,391579,56.73,23.74,1274635,1071966,18.9
9933,中鼎工程,2198091,1820921,1813573,20.71,21.2,6221097,5095404,22.09
9934,成霖企業,288915,127618,272482,126.39,6.03,689034,749072,-8.01
9935,慶豐富,295418,254712,404153,15.98,-26.9,813643,1100847,-26.08
9938,台灣百和,215923,126630,207534,70.51,4.04,477356,432762,10.3
9939,宏全,524424,321435,527731,63.15,-0.62,1330136,1248374,6.54
9940,信義房屋,662961,636867,777026,4.09,-14.67,2149964,1785326,20.42
9941,裕融企業,140558,141311,128562,-0.53,9.33,420074,382706,9.76
9942,茂順,166877,106481,132602,56.71,25.84,415391,337226,23.17
9943,好樂迪,223342,314528,229339,-28.99,-2.61,827152,838677,-1.37
9944,新麗企業,64463,34851,44838,84.96,43.76,139204,101830,36.7
9945,潤泰創新,469774,466767,552536,0.64,-14.97,1682630,1998220,-15.79
9955,佳龍,603363,440855,634457,36.86,-4.9,1691848,1681712,0.6
合計,合計,18115730,13573285,16849260,33.46,7.51,49445497,46135202,7.17
