公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2801,彰銀,2349750,2262710,1977970,3.84,18.79,19899480,17986492,10.63,-
2809,京城銀,365704,632253,545517,-42.15,-32.96,5819297,5052417,15.17,-
2812,台中銀,745305,856420,741043,-12.97,0.57,7626290,6826428,11.71,-
2816,旺旺保,440215,521950,377777,-15.65,16.52,4409706,3630946,21.44,-
2820,華票,144110,149160,144299,-3.38,-0.13,1439339,1822229,-21.01,-
2823,中壽,18463605,13340955,22331473,38.39,-17.32,142657702,128907805,10.66,-
2832,台產,288105,341522,378342,-15.64,-23.85,3067060,3014201,1.75,-
2834,臺企銀,1670621,1639925,1441268,1.87,15.91,14117374,13082849,7.9,-
2836,高雄銀,304308,260402,245983,16.86,23.71,2469435,2212968,11.58,"主要係因「其他利息以外淨收益」增加38,035千元。"
2838,聯邦銀,845389,919936,845383,-8.1,0.0,8021208,7803696,2.78,-
2845,遠東銀,886186,876649,780763,1.08,13.5,8066658,7104834,13.53,-
2849,安泰銀,627812,557772,220154,12.55,185.16,5225997,4771390,9.52,-
2850,新產,874365,994259,803676,-12.05,8.79,8360555,7412858,12.78,-
2851,中再保,1338380,1320611,1280847,1.34,4.49,12241880,11610366,5.43,-
2852,第一保,410937,440374,373884,-6.68,9.91,3639555,3745137,-2.81,-
2855,統一證,110750,341327,460119,-67.55,-75.93,3954848,3341993,18.33,-
2867,三商壽,13123026,12406936,14714799,5.77,-10.81,115901119,106081294,9.25,-
2880,華南金,3132663,3395609,2748971,-7.74,13.95,29269989,26582612,10.1,-
2881,富邦金,44888580,29181656,27057743,53.82,65.89,294191982,280974069,4.7,-
2882,國泰金,54560216,18839211,21917454,189.6,148.93,285859687,260976680,9.53,本月營業收入淨額較去年同期增加，主係保險業務淨收益增加所致。
2883,開發金,2252036,2081119,1689473,8.21,33.29,20604164,17503017,17.71,-
2884,玉山金,2969320,2722659,2120635,9.05,40.02,24274037,19793871,22.63,-
2885,元大金,4209829,10119731,2356331,-58.39,78.66,42282107,21395313,97.62,-
2886,兆豐金,4666735,4837352,4216848,-3.52,10.66,45991786,40387373,13.87,-
2887,台新金,5172020,4896903,4469849,5.61,15.7,46228299,42481284,8.82,-
2888,新光金,25259339,16656630,11510576,51.64,119.44,148227856,106471627,39.21,-
2889,國票金,285987,425006,348091,-32.7,-17.84,3881892,2967590,30.8,-
2890,永豐金,3044665,2705921,2662127,12.51,14.36,30295218,24143341,25.48,-
2891,中信金,23282180,17642988,9226967,31.96,152.32,152132025,84447163,80.15,-
2892,第一金,3532193,3622193,3037670,-2.48,16.27,31659399,26415609,19.85,-
2897,王道銀行,585686,581707,527386,0.68,11.05,5341880,4925455,8.45,-
5876,上海商銀,2491970,2431242,2059696,2.49,20.98,21457777,19647696,9.21,-
5880,合庫金,2756248,4830966,2769746,-42.94,-0.48,27028080,27360310,-1.21,-
6005,群益證,616712,519278,512489,18.76,20.33,5251215,4349954,20.71,-
6024,群益期,264506,70661,54601,274.33,384.43,904009,866277,4.35,-
合計,合計,226959453,163423993,146949950,38.87,54.44,1581798905,1346097144,17.51,
