公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1267283,1127074,1241896,12.44,2.04,3607878,3518095,2.55,-
1203,味王,548853,472692,511693,16.11,7.26,1565032,1545484,1.26,-
1210,大成,6686950,5549618,6301420,20.49,6.11,18510876,18034309,2.64,-
1213,大飲,37858,46859,35874,-19.2,5.53,163200,152458,7.04,-
1215,卜蜂,1719901,1415146,1560252,21.53,10.23,4782335,4255524,12.37,-
1216,統一,32926233,28430863,35787584,15.81,-7.99,96129152,106712758,-9.91,-
1217,愛之味,286108,257183,265688,11.24,7.68,934416,906815,3.04,-
1218,泰山,641625,526314,595418,21.9,7.76,1867385,1825819,2.27,-
1219,福壽,963379,856122,864594,12.52,11.42,2828403,2620641,7.92,-
1220,台榮,173090,132487,242175,30.64,-28.52,496911,646352,-23.12,-
1225,福懋油,973879,767569,882670,26.87,10.33,2631202,2554434,3.0,-
1227,佳格,1603176,1414397,1460198,13.34,9.79,6491180,7422008,-12.54,-
1229,聯華,423762,332673,467929,27.38,-9.43,1152215,1310533,-12.08,-
1231,聯華食,578160,503680,515146,14.78,12.23,1762896,1691729,4.2,-
1232,大統益,1529407,1254503,1402464,21.91,9.05,4388701,3927503,11.74,-
1233,天仁,161923,148173,165239,9.27,-2.0,550179,562963,-2.27,-
1234,黑松,615447,654021,501361,-5.89,22.75,2209640,1755623,25.86,-
1235,興泰,4230,2819,6457,50.05,-34.48,10610,19119,-44.5,"本公司轉型以生產水產飼料為主,1-3月天氣寒冷,適逢水產淡季故營收較低"
1236,宏亞,116692,106142,141682,9.93,-17.63,447766,604459,-25.92,-
1702,南僑,1287519,1042242,1282872,23.53,0.36,3786687,3715766,1.9,-
1737,臺鹽,235049,181455,204287,29.53,15.05,655823,629092,4.24,-
合計,合計,52780524,45222032,54436899,16.71,-3.04,154972487,164411484,-5.74,
