公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2301,光寶科,19108673,16024156,18386736,19.24,3.92,51348034,49811788,3.08,-
2305,全友,60988,39344,63618,55.01,-4.13,143144,163147,-12.26,-
2324,仁寶,79114990,57033732,69583522,38.71,13.69,187427909,176645313,6.1,-
2331,精英,2361484,1605556,2689352,47.08,-12.19,6564625,6952146,-5.57,-
2352,佳世達,11572085,9017060,11549782,28.33,0.19,31686779,31764175,-0.24,-
2353,宏��,22328091,16739921,24264296,33.38,-7.97,56030407,56315625,-0.5,-
2356,英業達,37545625,31938730,36482851,17.55,2.91,99755255,95363591,4.6,-
2357,華碩,45060017,31818440,48569397,41.61,-7.22,108227812,119253004,-9.24,-
2362,藍天,1377531,1475606,1671542,-6.64,-17.58,4839358,4767931,1.49,-
2364,倫飛,45627,29862,96949,52.79,-52.93,140026,271888,-48.49,本月營收較去年同期大幅下降，係因去年同期ODM客戶出貨金額較高所致。
2365,昆盈,283406,139411,348152,103.28,-18.59,640694,882473,-27.39,-
2376,技嘉,4307229,4727475,4872277,-8.88,-11.59,13325532,13091169,1.79,-
2377,微星,8786173,7301880,8204571,20.32,7.08,24549883,23509302,4.42,-
2380,虹光,152576,123967,187553,23.07,-18.64,449522,475411,-5.44,-
2382,廣達,73808939,74144824,75180285,-0.45,-1.82,227915880,197362795,15.48,-
2387,精元,1146129,879817,1243464,30.26,-7.82,2903777,3263696,-11.02,-
2395,研華,4013930,2958128,4080766,35.69,-1.63,10006239,10074408,-0.67,-
2397,友通,353001,264153,383186,33.63,-7.87,920057,964051,-4.56,-
2399,映泰,318800,252328,312181,26.34,2.12,778408,777583,0.1,-
2405,浩鑫,319669,337370,321955,-5.24,-0.71,967356,887522,8.99,-
2417,圓剛,201174,165302,195070,21.7,3.12,541587,534902,1.24,-
2424,隴華,18,14,1503,28.57,-98.8,1285,1543,-16.72,本月減少因本月只出貨一台門口機，而去年同期出貨155台公播機之配件
2425,承啟,393142,314458,590356,25.02,-33.4,994644,1508724,-34.07,-
2442,新美齊,101293,78391,147681,29.21,-31.41,277325,401274,-30.88,-
2465,麗臺,233825,231795,224696,0.87,4.06,652186,621021,5.01,-
3002,歐格,60404,37847,45684,59.6,32.22,142125,118744,19.69,-
3005,神基,1865173,1601803,1570560,16.44,18.75,5200840,4306914,20.75,-
3013,晟銘電,406534,298107,297708,36.37,36.55,1069144,729862,46.48,-
3017,奇鋐,2307519,2062171,2292260,11.89,0.66,6430297,6407103,0.36,-
3022,威強電,715740,779535,599827,-8.18,19.32,2202357,1694704,29.95,-
3046,建��,95890,75184,86419,27.54,10.95,278619,313097,-11.01,-
3057,喬鼎,194699,180900,220644,7.62,-11.75,518676,629599,-17.61,-
3060,銘異,645770,606266,612992,6.51,5.34,1855398,2164044,-14.26,-
3231,緯創,64300531,49416274,53144233,30.12,20.99,168408112,134695604,25.02,-
3416,融程電,145411,95512,110191,52.24,31.96,349808,340472,2.74,-
3494,誠研,100364,155139,187177,-35.3,-46.38,350570,463040,-24.28,-
3515,華擎,707589,583609,619103,21.24,14.29,1968946,1836533,7.2,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3701,大眾控,688578,585464,1215700,17.61,-43.35,1896194,3136546,-39.54,-
3706,神達,4250007,2931367,3426274,44.98,24.04,10776858,9141065,17.89,-
4916,事欣科,262220,210680,159044,24.46,64.87,665268,368408,80.57,主要係因客戶訂單及出貨增加，並加計併購海外子公司Parpro Technologies Inc(原Cal Quality)營收所致。
4938,和碩,74290673,75230645,89230782,-1.24,-16.74,238670217,256382310,-6.9,無
5258,虹堡,235326,193444,465604,21.65,-49.45,651633,1113502,-41.47,-
6117,迎廣,182681,116796,189324,56.41,-3.5,428659,519601,-17.5,-
6128,上福,163213,118870,168893,37.3,-3.36,427774,483622,-11.54,-
6166,凌華,952075,654161,789723,45.54,20.55,2302774,2063601,11.59,-
6172,互億,21948,18921,33921,15.99,-35.29,54362,91046,-40.29,-
6206,飛捷,613507,439331,424583,39.64,44.49,1520044,1343693,13.12,-
6230,超眾,542751,449386,647327,20.77,-16.15,1512539,1742133,-13.17,-
6235,華孚,270439,202141,178167,33.78,51.78,676076,505483,33.74,106年3月份合併營收較去年同期增加51.79%主要係因出貨機種增加，以及客戶訂單需求量成長所致。
6277,宏正,470020,355014,457136,32.39,2.81,1191813,1228531,-2.98,-
6414,樺漢,1370594,1034614,1107193,32.47,23.78,3653858,3118041,17.18,-
6579,研揚,477416,383074,609825,24.62,-21.71,1336915,1379947,-3.11,-
6669,緯穎,2888377,4321457,2007538,-33.16,43.87,10384296,5901268,75.96,隨雲端產業蓬勃發展，帶動資料中心建置需求提升，本公司切入大型資料中心客戶，出貨量成長，故營收增加。
8114,振樺電,474560,346560,274567,36.93,72.83,1107670,738397,50.01,因KIOSK Information Systems自105年9月份納入集團合併報表，致本月營收變動達50％以上
8163,達方,1367610,1158806,1525781,18.01,-10.36,3775781,4067832,-7.17,-
8210,勤誠,526027,324979,489053,61.86,7.56,1234802,1174256,5.15,-
9912,偉聯,58261,49203,59349,18.4,-1.83,160858,187116,-14.03,-
合計,合計,474646322,402658980,472898323,17.87,0.36,1302291007,1244050596,4.68,
