公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2314,台揚,416099,390673,524364,6.5,-20.64,2862402,3092327,-7.43,-
2321,東訊,280546,266526,855986,5.26,-67.22,1776260,3470241,-48.81,因應產能調整及客戶策略，出貨交期遞延至第三季，以致於單月營業額與去年單月同期比較有所減少。
2332,友訊,2537323,1909218,2476604,32.89,2.45,13127716,14366607,-8.62,-
2345,智邦,2304536,2016272,2076173,14.29,10.99,11077626,11204919,-1.13,-
2412,中華電,19138399,18850952,18764178,1.52,1.99,113390115,110834147,2.3,-
2419,仲琦,719318,501566,487909,43.41,47.42,3882119,2737617,41.8,-
2439,美律,899962,849992,930310,5.87,-3.26,5315263,5587234,-4.86,以上營收為自行結算合併營業收入總額，尚未扣除銷貨退回及折讓。
2444,兆勁,142599,140256,175564,1.67,-18.77,783028,781095,0.24,-
2450,神腦,3086551,2937902,3723389,5.05,-17.1,18184570,21482562,-15.35,-
2455,全新,261357,188854,184112,38.39,41.95,1174955,902684,30.16,-
2485,兆赫,799449,820559,542347,-2.57,47.4,4804134,3449166,39.28,-
2498,宏達電,8679129,10788095,21916987,-19.54,-60.39,74533970,98181238,-24.08,本月減少主要係因市場對高階裝置需求低於預期。
3025,星通,40613,48924,56382,-16.98,-27.96,240611,246028,-2.2,-
3027,盛達,136036,87489,91244,55.48,49.09,596473,609615,-2.15,應交易所106年6月5日臺證上一字第1061802562號辦理
3045,台灣大,9291582,9567163,8902294,-2.88,4.37,58044461,54662713,6.18,-
3047,訊舟,427293,463307,508498,-7.77,-15.96,2960371,3139066,-5.69,-
3062,建漢,1588507,1531146,1516320,3.74,4.76,8936366,8636435,3.47,-
3311,閎暉,268139,286513,412875,-6.41,-35.05,1711798,2322962,-26.3,-
3380,明泰,2462329,1786289,2183973,37.84,12.74,12158192,11433909,6.33,-
3419,譁裕,136568,142398,150493,-4.09,-9.25,951900,1346587,-29.31,-
3596,智易,1571192,1582060,1467694,-0.68,7.05,9347637,8319112,12.36,-
3682,亞太電,1225333,1311707,1384230,-6.58,-11.47,7617745,8330277,-8.55,-
3694,海華,585356,399093,391989,46.67,49.32,2322390,2443724,-4.96,-
3704,合勤控,2174861,1567518,2105910,38.74,3.27,10190394,9423318,8.14,-
4904,遠傳,7940169,7732532,7376552,2.68,7.64,48421021,44886661,7.87,-
4906,正文,1664967,1442272,1568782,15.44,6.13,9215871,7618281,20.97,-
5388,中磊,3124100,2802709,2088372,11.46,49.59,14902362,10691690,39.38,-
6136,富爾特,60508,65684,53935,-7.88,12.18,354937,361239,-1.74,-
6142,友勁,336208,446242,371968,-24.65,-9.61,2245248,2790486,-19.53,-
6152,百一,745178,749077,527766,-0.52,41.19,3814777,3705826,2.93,-
6216,居易,107607,116263,92113,-7.44,16.82,611326,493677,23.83,-
6285,啟��,4257397,4159360,3427219,2.35,24.22,24100054,18220152,32.27,-
6416,瑞祺電通,283160,241912,310953,17.05,-8.93,1585958,1241723,27.72,-
6442,光聖,385525,348705,317869,10.55,21.28,2122591,1827974,16.11,-
8011,台通,118418,115967,156249,2.11,-24.21,762762,1277456,-40.29,-
8101,華冠,1790383,1158382,1452993,54.55,23.22,9153477,12543515,-27.02,-
合計,合計,79986697,77813577,89574596,2.79,-10.7,483280880,492662263,-1.9,
