公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,24018677,24191363,30386665,-0.71,-20.95,154366375,184577176,-16.36,-
2006,東和鋼鐵,2881342,2584456,3156517,11.48,-8.71,16609071,17944709,-7.44,-
2007,燁興,621153,613554,784711,1.23,-20.84,3671438,3372802,8.85,-
2008,高興昌,84800,116911,90112,-27.46,-5.89,705083,669971,5.24,-
2009,第一銅,253704,308847,302783,-17.85,-16.2,1787322,1949425,-8.31,-
2010,春源,1442240,1411531,1862666,2.17,-22.57,8323438,10139060,-17.9,-
2012,春雨,730354,708972,807382,3.01,-9.54,4300263,4471493,-3.82,-
2013,中鋼構,912309,1351808,1525782,-32.51,-40.2,7780954,8943518,-12.99,-
2014,中鴻,2663979,2458682,3275306,8.34,-18.66,15368728,19460914,-21.02,-
2015,豐興,1864133,1964918,2820426,-5.12,-33.9,12818514,15499879,-17.29,-
2017,官田鋼,429376,438056,509502,-1.98,-15.72,2707132,2951279,-8.27,-
2020,美亞,372621,426582,716327,-12.64,-47.98,2286715,2957054,-22.66,-
2022,聚亨,684434,681663,691515,0.4,-1.02,4026495,4638202,-13.18,-
2023,燁輝,4331618,4276985,5034570,1.27,-13.96,27157383,29768284,-8.77,-
2024,志聯,124120,121467,153144,2.18,-18.95,740985,875563,-15.37,-
2025,千興,261760,315637,477226,-17.06,-45.14,1899103,2550596,-25.54,-
2027,大成鋼,4388200,4216772,4398854,4.06,-0.24,26654925,24735651,7.75,-
2028,威致,388627,561169,829594,-30.74,-53.15,3826863,5093214,-24.86,鋼鐵景氣低迷，出貨量減少。
2029,盛餘,1229517,1209429,1424511,1.66,-13.68,7584897,8024311,-5.47,-
2030,彰源,981561,996373,1171925,-1.48,-16.24,5907862,6654387,-11.21,-
2031,新光鋼,611447,598848,840197,2.1,-27.22,3732093,4753118,-21.48,-
2032,新鋼,252472,285958,215723,-11.71,17.03,1557613,1702956,-8.53,-
2033,佳大,62637,67523,71960,-7.23,-12.95,369582,391594,-5.62,-
2034,允強,1651536,1704996,2347053,-3.13,-29.63,10082187,13160255,-23.38,-
2038,海光,645548,727637,877204,-11.28,-26.4,4491457,5950274,-24.51,-
2069,運錩,746073,682720,616882,9.27,20.94,3750092,3867759,-3.04,-
3004,豐達科,126720,112266,132058,12.87,-4.04,725532,682807,6.25,-
5007,三星,564563,538203,576891,4.89,-2.13,3537597,3586566,-1.36,-
9958,世紀鋼,271207,235272,398588,15.27,-31.95,1391420,1555984,-10.57,-
合計,合計,53596728,53908598,66496074,-0.57,-19.39,338161119,390928801,-13.49,
