公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1316,上曜,91178,101978,51988,-10.59,75.38,525249,454468,15.57,子公司營收增加
1436,華友聯,608,10002,537969,-93.92,-99.88,60593,1002510,-93.95,104年6月及累計營收較去年減少之原因，係今年完工銷售戶數較去年減少所致。
1438,裕豐,21,60,0,-65.0,,23494,619,3695.47,104年1-6月銷售店鋪二戶，103年1-6月無店鋪銷售，故營業收入變化大。
1442,名軒,149567,302606,143238,-50.57,4.41,1066045,711707,49.78,-
1805,寶徠,9837,12995,74791,-24.3,-86.84,79672,931997,-91.45,主要係因本公司103年認列部份新店寶徠花園案收入所致。
1808,潤隆,23138,50003,321066,-53.72,-92.79,880683,668917,31.65,本月營收相較去年同期增減百分比-92.97%，主要係本公司本月未認列營建收入所致。
2501,國建,409805,780129,1199209,-47.46,-65.82,5975503,3095702,93.02,本年度新完工工地入帳增減所致
2504,國產,2094676,2227121,2867784,-5.94,-26.95,13945222,16373185,-14.82,-
2505,國揚,433271,1401516,70661,-69.08,513.16,1899071,1051812,80.55,"本月營收係國硯64,032、雲天綠第368,797及租金收入442 ，去年06月營收係國硯39,513、美墅城堡30,721及租金收入427。"
2506,太設,102148,110813,176431,-7.81,-42.1,1193336,1123543,6.21,係因本期無建案完工交屋，致本期營收較去年同期低。
2509,全坤建,35655,7133,2470,399.85,1343.52,59323,17036,248.22,部分地主交屋款、子公司認列租金收入
2511,太子,946784,1221740,1440400,-22.5,-34.26,5757494,6477273,-11.11,-
2515,中工,1081560,884778,998248,22.24,8.34,8246280,6236595,32.22,-
2516,新建,663257,626581,875879,5.85,-24.27,5043246,5480314,-7.97,-
2520,冠德,628097,511450,1004901,22.8,-37.49,3287568,6598013,-50.17,本(104)年1-6月營業收入較去年同期減少50.17%，主因係去年同期有2個建案完工交屋入帳及出售公設保留地，而本年則無。
2524,京城,124917,124525,286958,0.31,-56.46,764321,1016120,-24.78,本月銷售入帳業績不如去年同期致使年減56.47%
2527,宏璟,2607439,14151,89865,18325.82,2801.5,2722164,321625,746.37,本月有大型工案完工銷售認列收入
2528,皇普,0,0,26306,,-100.0,68270,255052,-73.23,主要係本公司「我泉山莊」建案於103年度6月底認列21戶營收，104年度6月底認列剩餘4戶之營收，故較去年營收減少50%以上。
2530,華建,679,654,670,3.82,1.34,3977,5852,-32.04,-
2534,宏盛,811868,153186,145903,429.98,456.44,1163052,160073,626.57,"無異常,本月因有個案完工交屋認列收入,以及租賃收入"
2535,達欣工,994475,795314,763793,25.04,30.2,5110464,5947371,-14.07,-
2536,宏普,204584,51198,141897,299.59,44.17,3220787,1807220,78.21,"無異常,本月因有個案交屋認收入,以及租賃收入"
2537,聯上發,83,32,31689,159.37,-99.73,279324,549094,-49.13,本月營收較去年同月營收減幅百分比達99.74％，係兩期個案營收組成因子不同，104年6月尚無其他完工個案銷售收入認列。
2538,基泰,307197,2200858,1108,-86.04,27625.36,5107627,2148336,137.74,兩期差異係為本期有基泰御峰建案交屋
2539,櫻花建,70989,370044,501623,-80.81,-85.84,1945059,1897768,2.49,無異常，本月有「櫻花家綻」、「櫻花新天地」、「櫻花樸心匯」建案陸續過戶中。
2540,愛山林,45045,82852,157756,-45.63,-71.44,386141,513759,-24.84,"係因受整體環境影響,不動產代銷個案銷售不如去年,致使營收下降."
2542,興富發,538363,548051,7058930,-1.76,-92.37,10882502,11008683,-1.14,主要差異係因去年同期新完工個案「惠民138」完成產權移轉予客戶認列收入63億所致。
2543,皇昌,469954,491681,419057,-4.41,12.14,2920556,2002953,45.81,-
2545,皇翔,65186,58155,37844,12.09,72.24,786738,1546260,-49.11,去年有出售高單價產品，而本期並無出售此類型產品
2546,根基,483689,435124,424218,11.16,14.01,2380917,2935505,-18.89,-
2547,日勝生,261169,321017,251908,-18.64,3.67,1816835,1555645,16.78,-
2548,華固,278034,315931,37357,-11.99,644.26,4275682,722364,491.9,"本月營收為母公司224,107仟元及大陸子公司53,927仟元合計"
2597,潤弘,759414,858185,1224962,-11.5,-38.0,5338745,6761092,-21.03,-
2841,台開,100888,23087,19160,336.99,426.55,232670,246770,-5.71,本月營收較去年同期增加係因工業區認列相關代辦費收入所致
3052,夆典,118819,197352,373549,-39.79,-68.19,997927,1831048,-45.49,"主係本月之工程收入較去年同期減少;且去年同期營建有收入認列,本月則無。"
3056,總太,0,0,0,,,579876,204780,183.17,本年累計營收較去年增加，主係個案雍河完工交屋；去年同期尚無個案完工，其累計營收來源係國美餘屋及容移用地。
3266,昇陽,87191,123642,112327,-29.48,-22.37,486398,4464693,-89.1,合併營收主要來源為子公司營造工程等收入，因營建營收受政策、採行全部完工法及建案規模不同等因素影響，故營收波動較大。
3703,欣陸,1553251,1383403,2432505,12.27,-36.14,12426782,11198027,10.97,-
5515,建國,396100,405895,658669,-2.41,-39.86,2331371,3286623,-29.06,-
5519,隆大,361428,168968,268831,113.9,34.44,1260150,1571066,-19.79,-
5521,工信,548415,638491,358372,-14.1,53.02,3533637,2681011,31.8,無
5522,遠雄,2699032,3016483,1292513,-10.52,108.82,15032357,8192220,83.49,104年6月當月及截至104年6月止入帳案量較多，且部分案量較大，致營收較去年同期入帳金額增加。
5525,順天,359002,350867,92378,2.31,288.62,2436228,1081861,125.18,母公司產權移轉戶數較去年增加
5531,鄉林,112544,106909,485214,5.27,-76.8,766084,2496492,-69.31,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。
5533,皇鼎,240031,83925,1064313,186.0,-77.44,1824617,2070368,-11.86,營建業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完成時間並非固定時點，故月營收的表現上會有較大之波動。
5534,長虹,204012,218833,98617,-6.77,106.87,814466,1086067,-25.0,-
6177,達麗,49397,229674,2258285,-78.49,-97.81,1849788,2335677,-20.8,本月無新完工個案入帳；去年同期有新完工個案入帳。
9906,欣巴巴,10,75324,10114,-99.98,-99.9,547519,22133,2373.76,因建案已銷售但未交屋，僅租金收入，導致月營收衰退。累積營收至本年度六月止，個案完工、銷售等尚為順利，較去年同期成長。
9946,三發地產,183326,84324,17133,117.4,970.01,425149,507616,-16.24,本月營收較去年同期增加970.02%，係因應IFRS實施全部完工法，本月認列收入之戶數增加且認列收入金額較去年同期增加1.66億元。
合計,合計,21706133,22177040,30908859,-2.12,-29.77,142760959,134654915,6.01,
