公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1668463,1665754,1444810,0.16,15.47,7951311,6912412,15.02,-
1339,昭輝,113660,103024,88840,10.32,27.93,531439,450020,18.09,-
1512,瑞利,285214,291508,319637,-2.15,-10.76,1372425,1664432,-17.54,-
1521,大億,302021,300267,379027,0.58,-20.31,1562085,1780230,-12.25,-
1522,堤維西,1434340,1374827,1280399,4.32,12.02,6658652,6082199,9.47,-
1524,耿鼎,245095,192798,235887,27.12,3.9,1037823,1152921,-9.98,-
1525,江申,113542,70198,142171,61.74,-20.13,426744,594623,-28.23,-
1533,車王電,187177,189393,169723,-1.17,10.28,869615,850021,2.3,-
1536,和大,249568,316336,310487,-21.1,-19.62,1442472,1533076,-5.9,-
1568,倉佑,140430,130318,162993,7.75,-13.84,707980,825997,-14.28,-
1587,吉茂,133724,88369,122180,51.32,9.44,490676,513802,-4.5,-
2201,裕隆,7620881,7048852,5908571,8.11,28.98,35274077,35578807,-0.85,-
2204,中華,2708809,2835752,3734971,-4.47,-27.47,15601693,19669765,-20.68,-
2206,三陽工業,2978669,2859794,2948981,4.15,1.0,14009302,14058213,-0.34,-
2207,和泰車,11720868,10297388,13297436,13.82,-11.85,60317268,58329673,3.4,-
2227,裕日車,2357240,2183993,2348595,7.93,0.36,12135278,14815051,-18.08,-
2228,劍麟,251123,255289,234039,-1.63,7.29,1270083,1182714,7.38,-
2231,為升,119076,112396,115274,5.94,3.29,564554,506410,11.48,-
2233,宇隆,145701,142242,116767,2.43,24.77,653928,537006,21.77,-
2497,怡利電,272285,215187,242161,26.53,12.43,1045091,1195838,-12.6,-
3346,麗清,94847,97787,79209,-3.0,19.74,692688,423911,63.4,無
6288,聯嘉,179197,145859,142054,22.85,26.14,718716,552266,30.13,-
6605,帝寶,1223408,1092100,1113675,12.02,9.85,5456562,5263233,3.67,-
合計,合計,34545338,32009431,34937887,7.92,-1.12,170790462,174472620,-2.11,
