公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2312,金寶電子,3289350,3075414,2405058,6.95,36.76,19493305,21165899,-7.9
2317,鴻海,295542734,221780206,242909232,33.25,21.66,2149117502,1836664976,17.01
2354,鴻準,10356953,9695624,11984647,6.82,-13.58,65848468,79218088,-16.87
2360,致茂電子,325753,375754,441443,-13.3,-26.2,4773345,4867487,-1.93
2371,大同,3149683,3168295,3024499,-0.58,4.13,32542406,32241924,0.93
2373,震旦行,242012,242409,239837,-0.16,0.9,2367806,2193629,7.94
2390,云辰,43382,36052,92927,20.33,-53.31,482701,849191,-43.15
2404,漢唐,1208143,1319638,888862,-8.44,35.92,8900645,6658990,33.66
2423,固緯,108805,148669,130326,-26.81,-16.51,1240130,1190730,4.14
2433,互盛電,111557,113186,109621,-1.43,1.76,1132217,1103967,2.55
2461,光群雷射,47796,30383,33399,57.31,43.1,311370,410726,-24.19
2464,盟立,400344,458666,537939,-12.71,-25.57,5114597,4272445,19.71
2477,美隆電,377556,352002,306522,7.25,23.17,3002731,3038856,-1.18
2482,連宇,48030,64837,66085,-25.92,-27.32,665820,736044,-9.54
2488,漢平,124226,126804,147018,-2.03,-15.5,1069865,1243031,-13.93
2495,普安,140156,132802,170754,5.53,-17.91,1630878,1732535,-5.86
2497,怡利電子,100071,107216,78728,-6.66,27.1,969107,671240,44.37
3018,同開科技,6009,281837,11222,-97.86,-46.45,952473,554155,71.87
3030,德律科技,176383,341271,175643,-48.31,0.42,3096355,2935487,5.48
3043,科風,250792,296399,612725,-15.38,-59.06,3533912,5117223,-30.94
3052,夆典,159926,411820,117816,-61.16,35.74,1717525,1876469,-8.47
3305,昇貿科技,331297,392488,304768,-15.59,8.7,3563286,2754045,29.38
3450,聯鈞,165066,164710,217555,0.21,-24.12,1991020,2082661,-4.4
3518,柏騰科技,15243,16430,7898,-7.22,92.99,207267,445664,-53.49
3617,碩天科技,329448,438576,343023,-24.88,-3.95,2583238,2947388,-12.35
6139,亞翔工程,397016,386079,218996,2.83,81.28,4923342,3978591,23.74
6192,巨路國際,366617,432622,395682,-15.25,-7.34,3772562,3496073,7.9
6196,帆宣科技,630184,512315,863595,23.0,-27.02,9234517,5456460,69.24
6197,佳必琪,220880,211124,259751,4.62,-14.96,2316367,2877263,-19.49
6201,亞弘電,307692,334287,315943,-7.95,-2.61,3116852,3392461,-8.12
6215,和椿科技,61718,107796,96461,-42.74,-36.01,1014480,1103225,-8.04
8021,尖點,88602,104186,108079,-14.95,-18.02,898263,1022276,-12.13
8201,無敵,111931,130812,217803,-14.43,-48.6,1439944,2094988,-31.26
合計,合計,319235355,245790709,267833857,29.88,19.19,2343024296,2040394187,14.83
