公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1704,榮化,2087870,2181129,2256062,-4.27,-7.45,25322447,23768455,6.53
1708,東鹼,241618,246121,211676,-1.82,14.14,2276352,2303441,-1.17
1709,和益化工,927290,681186,755168,36.12,22.79,8679694,7696180,12.77
1710,東聯,1045785,1263712,1036184,-17.24,0.92,11569637,10540267,9.76
1711,永光化學,421456,432520,489482,-2.55,-13.89,4562200,5172616,-11.8
1712,興農,645654,716515,606180,-9.88,6.51,6221606,5554792,12.0
1713,國化,45162,51949,47365,-13.06,-4.65,484817,452822,7.06
1714,和桐化學,1163620,1442149,944904,-19.31,23.14,11288925,9926865,13.72
1717,長興化學,1481076,1517139,1660491,-2.37,-10.8,15535893,15745050,-1.32
1718,中纖,1094923,1394931,1087251,-21.5,0.7,14134532,13900030,1.68
1721,三晃,144849,136161,153730,6.38,-5.77,1438431,1455134,-1.14
1722,台肥,1219665,1658938,1085027,-26.47,12.4,13807946,11705336,17.96
1723,中碳,810160,722070,735669,12.19,10.12,7656262,6531119,17.22
1724,台硝,233290,216436,165239,7.78,41.18,2180165,1528270,42.65
1725,元禎,677941,647987,851638,4.62,-20.39,7852428,8667534,-9.4
1726,永記造漆,496334,482179,428741,2.93,15.76,5279319,4759900,10.91
1727,中華化學,167401,159844,146235,4.72,14.47,1706553,1437552,18.71
1730,花仙子,103360,102336,96236,1.0,7.4,867938,808459,7.35
1732,毛寶,46000,49611,49896,-7.27,-7.8,592443,605608,-2.17
1735,日勝化,200644,139971,225783,43.34,-11.13,1657263,1995150,-16.93
1737,臺鹽,186192,185384,177597,0.43,4.83,1951749,1789937,9.04
1773,勝一化工,527153,568480,573165,-7.26,-8.02,5549016,5254257,5.6
4722,國精化學,274400,270050,199224,1.61,37.73,2507451,1880541,33.33
4725,信昌化,2139234,2183244,2251769,-2.01,-4.99,23947792,21047636,13.77
4733,上緯企業,129419,116614,136496,10.98,-5.18,1401668,979306,43.12
合計,合計,16510496,17566656,16371208,-6.01,0.85,178472527,165506257,7.83
