公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2301,光寶科技,7397599,7724682,8402675,-4.23,-11.96,80340358,85785481,-6.34
2305,全友電腦,10093,8970,10905,12.51,-7.44,124842,152322,-18.04
2315,神達電腦,2797984,2914960,4270180,-4.01,-34.47,28630093,42377651,-32.44
2324,仁寶電腦,55149322,53784994,76811336,2.53,-28.2,549935913,714217326,-23.0
2331,精英,5013512,4936449,5316907,1.56,-5.7,49520370,42714401,15.93
2352,佳世達,6569232,6203401,5685066,5.89,15.55,56170497,50035470,12.26
2353,宏��,36420526,39966094,37406163,-8.87,-2.63,336924282,446564627,-24.55
2356,英業達,32570807,32989651,31969300,-1.26,1.88,283587711,289239009,-1.95
2357,華碩,31298626,31227682,26903263,0.22,16.33,263242669,249094474,5.67
2358,美格,61575,48861,90807,26.02,-32.19,479232,777839,-38.38
2361,鴻友科技,179193,87906,185601,103.84,-3.45,938416,847457,10.73
2362,藍天,911359,943711,990798,-3.42,-8.01,9324720,9292676,0.34
2364,倫飛電腦,157642,186314,136516,-15.38,15.47,1555453,1492437,4.22
2365,昆盈企業,715629,806390,832255,-11.25,-14.01,6761938,7616419,-11.21
2376,技嘉,2878065,3930558,4247676,-26.77,-32.24,37225549,40301600,-7.63
2377,微星科技,5858737,6618076,8050551,-11.47,-27.22,64238448,72439183,-11.32
2380,虹光精密,230867,266276,297430,-13.29,-22.37,2371018,2602502,-8.89
2382,廣達,107056055,88438772,88931966,21.05,20.37,872922581,870308388,0.3
2385,群光電子,1597458,1781506,2068559,-10.33,-22.77,14606962,16356823,-10.69
2387,精元電腦,126005,172712,177119,-27.04,-28.85,1542238,1712783,-9.95
2395,研華,1358033,1629983,1460426,-16.68,-7.01,15567288,13324510,16.83
2397,友通資訊,135287,129465,122271,4.49,10.64,1282901,1264382,1.46
2399,映泰,564485,564449,519940,0.0,8.56,6078023,5635264,7.85
2405,浩鑫,156261,177345,342150,-11.88,-54.32,2067750,2417842,-14.47
2417,圓剛,152793,156323,218497,-2.25,-30.07,1548265,2543285,-39.12
2424,隴華電子,11067,16349,7674,-32.3,44.21,116790,136361,-14.35
2438,英誌企業,6802,3606,7914,88.63,-14.05,101989,110598,-7.78
2442,新美齊,67138,48487,66201,38.46,1.41,412579,4771203,-91.35
2465,麗臺科技,256838,265416,254051,-3.23,1.09,2077481,2454069,-15.34
2474,可成科技,1511470,1834459,416608,-17.6,262.8,12494645,1519380,722.35
3002,歐格電子,39960,33107,32140,20.69,24.33,341727,539549,-36.66
3005,神基科技,446719,371321,669067,20.3,-33.23,3958449,4654549,-14.95
3013,晟銘電子,183408,251787,341695,-27.15,-46.32,2518897,3307789,-23.84
3017,奇鋐科技,796056,828550,939328,-3.92,-15.25,8085640,10346027,-21.84
3022,威達電,337409,362412,462801,-6.89,-27.09,4606597,4035906,14.14
3046,建��,130433,137552,164372,-5.17,-20.64,1493537,1639121,-8.88
3057,喬鼎資訊,204307,179215,96892,14.0,110.86,1172813,1169545,0.27
3060,銘異,452422,647937,468191,-30.17,-3.36,4979185,5339489,-6.74
3231,緯創,56629537,54976920,44797423,3.0,26.41,464206449,452546801,2.57
3494,誠研科技,180806,177982,166317,1.58,8.71,1561802,1482175,5.37
3515,華擎,1013903,939860,852771,7.87,18.89,9270777,7882972,17.6
3701,大眾投控,1897,1848,4036,2.65,-52.99,23869,40499,-41.06
4915,致伸,4065068,4622915,3017760,-12.06,34.7,34983269,27574022,26.87
4938,和碩,42770679,38656481,25788293,10.64,65.85,294882674,257086340,14.7
6117,迎廣科技,210877,282110,279056,-25.25,-24.43,2451296,2445578,0.23
6128,上福全球,112183,115024,123265,-2.46,-8.99,1203060,1443309,-16.64
6166,凌華科技,266872,265014,342849,0.7,-22.16,3128463,2995229,4.44
6172,互億科技,14705,10730,28742,37.04,-48.83,217004,454294,-52.23
6206,飛捷,206751,191680,272284,7.86,-24.06,2457118,2712558,-9.41
6230,超眾,220775,217557,249176,1.47,-11.39,2230724,2533186,-11.93
6235,華孚科技,8188,9242,15015,-11.4,-45.46,124147,144989,-14.37
6277,宏正科,251124,282292,251170,-11.04,-0.01,2446170,2389320,2.37
8008,建興電,4089152,4769409,3568423,-14.26,14.59,39976777,35274830,13.32
8114,振樺電子,153143,189400,146940,-19.14,4.22,1615516,1640034,-1.49
8210,勤誠興業,149177,203491,180102,-26.69,-17.17,1846263,1902301,-2.94
9912,偉聯,41946,50565,40593,-17.04,3.33,423664,436436,-2.92
合計,合計,414197957,396638248,389499506,4.42,6.34,3592396888,3810122610,-5.71
