公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2208,台船公司,2210787,2765262,2189626,-20.05,0.96,23471363,21355129,9.9
2601,益航,11661,12961,18531,-10.03,-37.07,128745,204563,-37.06
2603,長榮海運,1273798,1216883,1243830,4.67,2.4,12637527,13972936,-9.55
2605,新興,16622,24844,25505,-33.09,-34.82,226110,179110,26.24
2606,裕民,140810,167555,152762,-15.96,-7.82,1287081,1706061,-24.55
2607,榮運,346915,348985,354178,-0.59,-2.05,3573085,3381167,5.67
2608,嘉里大榮,489772,513715,467134,-4.66,4.84,4968387,4633045,7.23
2609,陽明海運,8529435,8202013,10056119,3.99,-15.18,82003670,92809667,-11.64
2610,華航,11454536,10701446,11916162,7.03,-3.87,110234543,115510758,-4.56
2611,志信,34468,43262,36327,-20.32,-5.11,358029,371823,-3.7
2612,中航,136794,131855,128185,3.74,6.71,1397519,1308626,6.79
2613,中櫃,196558,194029,201893,1.3,-2.64,1994442,1972913,1.09
2614,東森,365513,452642,595811,-19.24,-38.65,4873583,4770758,2.15
2615,萬海,5171567,4998335,5613956,3.46,-7.88,52774380,53190932,-0.78
2617,台航,164273,155570,128684,5.59,27.65,1424188,1214871,17.22
2618,長榮航,8478481,8260599,8737436,2.63,-2.96,85697177,87448713,-2.0
5607,遠雄港,-1594,-1220,-1773,-30.65,10.09,34104,15151,125.09
5608,四維航業,55595,53463,53566,3.98,3.78,524195,490083,6.96
6702,復興航空,746302,746144,698639,0.02,6.82,7276819,6945583,4.76
合計,合計,39822293,38988343,42616571,2.13,-6.55,394884947,411481889,-4.03
