公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1432,大魯閣,62480,79779,90079,-21.68,-30.63,207014,306509,-32.46,-
2601,益航,667774,718323,562511,-7.03,18.71,2031890,1832849,10.85,-
2614,東森,1211895,1234773,799466,-1.85,51.58,3920686,2254806,73.88,係106/4/1森森百貨與東森得易購合併，而形成本公司單月同期比較營收大幅增加51.59%
2901,欣欣,10530,10936,10547,-3.71,-0.16,32627,33476,-2.53,-
2903,遠百,2963603,3426209,3054884,-13.5,-2.98,9342711,9680792,-3.49,-
2905,三商,22612354,9249302,24983846,144.47,-9.49,65154264,77600106,-16.03,-
2906,高林,604423,434616,531943,39.07,13.62,1661162,1659564,0.09,-
2908,特力,3218072,3289466,3173144,-2.17,1.41,10347854,9716942,6.49,-
2910,統領,18068,35452,21275,-49.03,-15.07,121629,107595,13.04,-
2911,麗嬰房,552982,531887,523717,3.96,5.58,1647929,1844292,-10.64,-
2912,統一超,20175588,19218909,17818002,4.97,13.23,58947745,53010137,11.2,-
2913,農林,20578,21538,36226,-4.45,-43.19,63717,1988620,-96.79,"1.106年1月認列出售竹南土地存貨收入,107年無。2.107年起停止化工商品貿易業務,專注發展茶本業及相關休閒產業。"
2915,潤泰全,371446,508106,1404845,-26.89,-73.55,6398323,2325558,175.13,本公司營業收入中含處分高鑫股權之第二次交割處分利益。
8443,阿瘦,136519,160469,122071,-14.92,11.83,436224,424374,2.79,-
8454,富邦媒,3240445,3324496,2498314,-2.52,29.7,10183809,7581526,34.32,無
合計,合計,55866757,42244261,55630870,32.24,0.42,170497584,170367146,0.07,
