公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2701,萬企,32300,30187,36262,6.99,-10.92,223836,223808,0.01,本月營業收入減少係育樂收入之影院收入減少
2702,華園,130485,123444,144844,5.7,-9.91,801634,803078,-0.17,-
2704,國賓,238053,242535,286836,-1.84,-17.0,1815362,2099555,-13.53,群欣置業(股)公司自105年12月起不納入合併個體
2705,六福,253392,240185,307656,5.49,-17.63,1802531,1808333,-0.32,-
2706,第一店,27608,27100,27449,1.87,0.57,192619,196382,-1.91,-
2707,晶華,571040,550104,546196,3.8,4.54,3961076,3899910,1.56,-
2712,遠雄來,52431,33972,67652,54.33,-22.49,244462,303056,-19.33,-
2722,夏都,87600,60724,102999,44.25,-14.95,396065,448419,-11.67,-
2727,王品,1350897,1201048,1459953,12.47,-7.46,9244746,9606385,-3.76,-
2731,雄獅,2946950,2520006,2308381,16.94,27.66,15542387,12753426,21.86,-
2739,寒舍,286031,342188,337121,-16.41,-15.15,2319627,2470237,-6.09,-
2748,雲品,131356,108428,113167,21.14,16.07,864776,768351,12.54,-
5706,鳳凰,385471,346088,318877,11.37,20.88,1606648,1638277,-1.93,-
8462,柏文,198408,192357,152701,3.14,29.93,1261161,902380,39.75,-
8940,新天地,70737,85480,73433,-17.24,-3.67,832701,867543,-4.01,-
9943,好樂迪,253048,246261,266125,2.75,-4.91,1720055,1750944,-1.76,-
合計,合計,7015807,6350107,6549652,10.48,7.11,42829686,40540084,5.64,
