公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,447884,417135,362496,7.37,23.55,3183776,2783970,14.36
2002,中鋼,20695928,20681002,22232265,0.07,-6.91,161511247,156762462,3.02
2006,東和鋼鐵,3190615,3009661,2884156,6.01,10.62,25637287,21222305,20.8
2007,燁興公司,756617,850345,864845,-11.02,-12.51,7645126,7402679,3.27
2008,高興昌,516119,431274,583533,19.67,-11.55,3781441,4637423,-18.45
2009,第一伸銅,585383,453917,608009,28.96,-3.72,4107158,4661527,-11.89
2010,春源鋼鐵,1547477,1515295,1255682,2.12,23.23,11603886,9662305,20.09
2012,春雨,360527,363548,299332,-0.83,20.44,3106889,2340737,32.73
2013,中鋼構,1221262,1466862,724951,-16.74,68.46,8991385,5788282,55.33
2014,中鴻,3900062,3517240,2978033,10.88,30.96,30750358,28022988,9.73
2015,豐興鋼鐵,3023840,3221983,3164957,-6.14,-4.45,25335813,21565176,17.48
2017,官田鋼,552348,512838,468073,7.7,18.0,4393898,3592662,22.3
2020,美亞鋼管,481031,544142,482212,-11.59,-0.24,3787147,3607517,4.97
2022,聚亨,171695,136047,188852,26.2,-9.08,1782623,1516103,17.57
2023,燁輝,2465431,2605249,2503573,-5.36,-1.52,22257614,22794265,-2.35
2024,志聯工業,163191,136925,127810,19.18,27.68,1410019,1211942,16.34
2025,千興,487989,480042,342044,1.65,42.66,5084406,3090837,64.49
2027,大成鋼,855753,714505,695264,19.76,23.08,7331722,6357253,15.32
2028,威致鋼鐵,744092,827293,605015,-10.05,22.98,7307345,4226191,72.9
2029,盛餘,1556889,1407634,1282028,10.6,21.43,12036314,10973455,9.68
2030,彰源,1373573,1350130,1177115,1.73,16.68,10537960,7986123,31.95
2031,新光鋼,725804,678933,882855,6.9,-17.78,5203237,5925361,-12.18
2032,新鋼工業,372931,511446,499581,-27.08,-25.35,3415163,3431105,-0.46
2033,佳大世界,77359,91530,69175,-15.48,11.83,721244,721638,-0.05
2034,允強,2575682,2328163,1815035,10.63,41.9,18509531,14104801,31.22
2038,海光企業,1270154,1134088,843214,11.99,50.63,9701921,7839957,23.74
3004,豐達科技,48742,51334,45309,-5.04,7.57,538603,507359,6.15
5007,三星科技,543875,539292,417842,0.84,30.16,4152442,2857583,45.31
9958,世紀鋼構,121331,92038,76823,31.82,57.93,1176507,1517402,-22.46
合計,合計,50833584,50069891,48480079,1.52,4.85,405002062,367111408,10.32
