公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1432,大魯閣,96781,79771,85905,21.32,12.66,1172732,1021561,14.79,-
2601,益航,743464,948422,761713,-21.61,-2.39,8098191,8040279,0.72,-
2614,東森,391964,427547,1955108,-8.32,-79.95,3279713,19305700,-83.01,本期營收減少超過50%，係因本公司自 108年1月1日起因喪失東森得易購控制力而減少合併個體營收所致，惟對本公司獲利並無影響。
2901,欣欣,18659,10645,15335,75.28,21.67,137649,141025,-2.39,-
2903,遠百,3190574,5191970,3425577,-38.54,-6.86,37867298,39242551,-3.5,-
2905,三商,28264453,16353792,20875691,72.83,35.39,229340068,224859263,1.99,-
2906,高林,724838,530636,631219,36.59,14.83,7226411,6922305,4.39,-
2908,特力,3419820,2651432,3372443,28.98,1.4,38060813,39897950,-4.6,-
2910,統領,47441,35885,42488,32.2,11.65,650177,436086,49.09,-
2911,麗嬰房,430058,536548,521050,-19.84,-17.46,5050932,6146543,-17.82,-
2912,統一超,22235642,20770851,21404975,7.05,3.88,255898908,244911305,4.48,-
2913,農林,24745,23165,23094,6.82,7.14,298998,254237,17.6,-
2915,潤泰全,234254,253246,356271,-7.49,-34.24,3486096,10496068,-66.78,因合併個體興業建設於107/12月出售員林量販店後量販收入減少及107/01處分高鑫股權第二次交割處分利益而108年無此情形致有差異。
8443,阿瘦,154381,147350,142325,4.77,8.47,1580074,1630099,-3.06,-
8454,富邦媒,5160900,6681395,4219878,-22.75,22.29,51830417,42017012,23.35,-
合計,合計,65137974,54642655,57833072,19.2,12.63,643978477,645321984,-0.2,
