公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1435,中福,1347,2500,2086,-46.12,-35.42,21285,30210,-29.54,-
1437,勤益控,42755,43711,54234,-2.18,-21.16,578687,582065,-0.58,-
1516,川飛,83727,60244,30343,38.97,175.93,672437,908249,-25.96,係本期客戶需求增加所致
2062,橋椿,477383,461156,511588,3.51,-6.68,6119558,6736384,-9.15,-
2348,海悅,336784,312268,135024,7.85,149.42,1671460,1101387,51.75,本月及本年度增減百分比達50％以上，係因個案銷售狀況良好。
2358,廷鑫,452499,196615,453280,130.14,-0.17,2026263,2331710,-13.09,-
2443,億麗,79311,87665,60561,-9.52,30.96,916000,1336018,-31.43,因大宗物資訂單變動及原列入合併營收之Chung Hong Electronics Poland Sp. z o. o 喪失控制權不列入，營業收入因而產生差異。
2496,卓越,70508,70357,70801,0.21,-0.41,879967,920506,-4.4,-
2514,龍邦,2152257,1059318,9489,103.17,22581.59,9319893,111905,8228.39,本公司自108年03月起合併瑞助營造(股)公司營收
2904,匯僑,38558,39305,40860,-1.9,-5.63,505225,475681,6.21,-
3040,遠見,17858,19105,13324,-6.52,34.02,201462,189634,6.23,-
4536,拓凱,549881,561206,598475,-2.01,-8.11,7224899,7397503,-2.33,-
6184,大豐電,167328,165505,171557,1.1,-2.46,2007085,1974216,1.66,-
6464,台數科,398970,251784,246681,58.45,61.73,3086340,2931656,5.27,本月營業收入較去年同期增加，係因108/12/2完成得濬(股)公司股權交割案。該公司及其子公司當月收入業已併入申報。
6504,南六,529743,607443,569298,-12.79,-6.94,6546829,6786338,-3.52,-
6581,鋼聯,171468,107075,252870,60.13,-32.19,1650701,2147371,-23.12,-
6592,和潤企業,1057653,1049257,996085,0.8,6.18,12116446,11083472,9.31,-
6625,必應,303989,218347,306577,39.22,-0.84,1230195,1419068,-13.3,-
6655,科定,287476,251956,257595,14.09,11.59,2575319,2547291,1.1,-
6670,復盛應用,1948112,1764397,1483700,10.41,31.3,17187784,15766646,9.01,-
8033,雷虎,60217,61925,56251,-2.75,7.05,817317,871972,-6.26,-
8341,日友,253465,235527,242098,7.61,4.69,2620308,2205999,18.78,-
8422,可寧衛,250331,221435,287159,13.04,-12.82,2710095,3395807,-20.19,-
8463,潤泰材,260762,271403,312257,-3.92,-16.49,3090615,2783565,11.03,-
8464,億豐,2104845,1791974,1840086,17.45,14.38,23928962,21878095,9.37,-
8473,山林水,423696,374970,465763,12.99,-9.03,4446968,4535371,-1.94,-
8478,東哥遊艇,1074710,295436,1003947,263.77,7.04,3690115,3955384,-6.7,係認列遊艇銷貨收入減少所致
8481,政伸,104950,113704,102890,-7.69,2.0,1220836,1138059,7.27,-
8497,格威傳媒,540447,418809,402010,29.04,34.43,4050178,3818242,6.07,108年2月合併旺葆及取得米蘭營銷75%之股權，故107年同期合併營收業已依規定追溯調整。
9902,台火,75292,22932,24899,228.32,202.38,264007,138095,91.17,本月及累計營收較去年同期增加主要係因投標車輛及進口汽車本月及累計營收均較去年同期增加所致
9904,寶成,25909607,26224982,25837949,-1.2,0.27,313175938,293465994,6.71,-
9905,大華,675188,503301,481329,34.15,40.27,8060828,7132593,13.01,-
9907,統一實,2884485,2388447,3123568,20.76,-7.65,32527535,35103806,-7.33,-
9910,豐泰,6350354,6400738,5841381,-0.78,8.71,73938770,64499323,14.63,合併營收為本公司自結數
9911,櫻花,900275,609983,790161,47.59,13.93,6298976,5986090,5.22,-
9914,美利達,2413478,2023728,2023002,19.25,19.3,28024473,25807813,8.58,-
9917,中保科,1192928,1128317,1275675,5.72,-6.48,13411677,13393619,0.13,-
9919,康那香,355706,331504,314857,7.3,12.97,4056007,3535029,14.73,-
9921,巨大,4807575,5365814,4495899,-10.4,6.93,63404953,60002535,5.67,-
9924,福興,690684,725474,741055,-4.79,-6.79,8681745,8301819,4.57,-
9925,新保,600604,598378,591205,0.37,1.58,7079988,7046295,0.47,-
9927,泰銘,758079,948347,802755,-20.06,-5.56,9840519,10590555,-7.08,-
9928,中視,83015,65560,71984,26.62,15.32,734275,763662,-3.84,-
9929,秋雨,116288,108120,91045,7.55,27.72,1186411,780756,51.95,自107年11月併入轉投資公司營收
9930,中聯資源,886332,799381,834133,10.87,6.25,9506160,9229388,2.99,-
9933,中鼎,6214957,4742331,7821553,31.05,-20.54,58209898,64069542,-9.14,-
9934,成霖,1234431,1435599,1225279,-14.01,0.74,17021179,17902349,-4.92,-
9935,慶豐富,487239,501512,423437,-2.84,15.06,5667444,4496917,26.02,-
9938,百和,1193604,1261263,2533181,-5.36,-52.88,15318133,13716050,11.68,主要為107年認列營建工案之收入所致。
9939,宏全,1487124,1452655,1326460,2.37,12.11,21527352,19929717,8.01,-
9940,信義,1224046,987491,2125465,23.95,-42.41,12422425,12902958,-3.72,-
9941,裕融,2552330,2433354,2162459,4.88,18.02,28179710,23213020,21.39,-
9942,茂順,271277,256140,268551,5.9,1.01,3019458,3221191,-6.26,-
9944,新麗,232400,188654,224033,23.18,3.73,2876295,3280938,-12.33,-
9945,潤泰新,1701709,1570312,1389887,8.36,22.43,17456055,15023238,16.19,-
9955,佳龍,122362,117283,124893,4.33,-2.02,1724374,2123480,-18.79,-
合計,合計,79662399,74305997,77942984,7.2,2.2,886727814,837016576,5.93,
