公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1435,中福,2487,2480,2160,0.28,15.13,19593,17089,14.65,-
1437,勤益控,64461,60741,83043,6.12,-22.37,556857,786152,-29.16,-
1516,川飛,6863,5190,17311,32.23,-60.35,116057,124436,-6.73,主要營業收入減少係因機器設備停工檢修
2062,橋椿,563757,560499,507517,0.58,11.08,4358331,3967711,9.84,-
2348,海悅,155097,66807,103496,132.15,49.85,628190,1248563,-49.68,-
2358,廷鑫,120085,125341,162387,-4.19,-26.05,964251,1191944,-19.1,-
2443,億麗,99823,27667,23513,260.8,324.54,296755,232492,27.64,昶虹電子（蘇州）有限公司客戶訂單量減少 及昶虹自動化(蘇州）有限公司訂單完工驗收致營業收入產生差異
2496,卓越,10957,7979,8602,37.32,27.37,74359,76218,-2.43,-
2514,龍邦,4892706,6859605,6721026,-28.67,-27.2,50817626,63001506,-19.33,-
2904,匯僑,40874,40426,47480,1.1,-13.91,350009,363212,-3.63,-
3040,遠見,19625,16493,21383,18.98,-8.22,149044,154693,-3.65,-
4536,拓凱,656262,655959,609124,0.04,7.73,4448191,4250012,4.66,-
6184,大豐電,137416,136816,73093,0.43,88.0,1096061,577996,89.63,主係台灣數位於103年12月成為100%子公司，其104年1-8月份收入計入合併報表。
6464,台數科,250682,249679,252550,0.4,-0.73,2025056,2041105,-0.78,"103/7月申報合併營收多沖銷3,000仟元，本期將去年累計金額申報為正確數。"
6504,南六,448150,443788,392818,0.98,14.08,3894980,3374541,15.42,-
8033,雷虎,51719,84136,81461,-38.52,-36.51,612316,799717,-23.43,-
8341,日友,128290,150269,101821,-14.62,25.99,1037773,768810,34.98,-
8422,可寧衛,255089,250667,162759,1.76,56.72,1708838,1417210,20.57,"土壤整治專案入帳,營收增加"
8463,潤泰材,233760,334435,433755,-30.1,-46.1,2357616,2465324,-4.36,-
8464,億豐,1473728,1485977,1189561,-0.82,23.88,10601191,8940084,18.58,-
8473,山林水,101867,90222,122528,12.9,-16.86,914559,1035202,-11.65,-
8478,東哥遊艇,25368,25650,81952,-1.09,-69.04,786556,294504,167.07,-
8481,政伸,108310,0,106486,,1.71,850285,804723,5.66,-
9902,台火,7639,6319,6425,20.88,18.89,70561,47522,48.48,-
9904,寶成,21666030,21649758,19622007,0.07,10.41,176161821,159247574,10.62,-
9905,大華,810856,796936,685111,1.74,18.35,5828485,5647743,3.2,-
9907,統一實,2997220,3519796,3167447,-14.84,-5.37,26059672,25051154,4.02,-
9910,豐泰,5060712,4247105,4299305,19.15,17.71,35521219,30308912,17.19,合併營業收入為本公司自結數
9911,櫻花,375945,370772,340037,1.39,10.56,3091662,2955011,4.62,-
9914,美利達,2597642,3269081,2404809,-20.53,8.01,19096517,17791045,7.33,-
9917,中保科,1108347,1095308,1136556,1.19,-2.48,8798342,8557394,2.81,-
9919,康那香,343083,386215,343320,-11.16,-0.06,2943429,3008418,-2.16,-
9921,巨大,5806161,5424386,5301028,7.03,9.52,41381064,40261827,2.77,-
9924,福興,665235,668221,577161,-0.44,15.25,5224998,4476227,16.72,-
9925,新保,593319,608946,565526,-2.56,4.91,4671890,4587905,1.83,-
9927,泰銘,848512,889142,875641,-4.56,-3.09,7086445,6495007,9.1,-
9928,中視,68636,91965,69720,-25.36,-1.55,546379,616325,-11.34,-
9929,秋雨,90037,102936,95762,-12.53,-5.97,739209,856271,-13.67,-
9930,中聯資源,525531,657570,562518,-20.07,-6.57,5074158,4497356,12.82,-
9933,中鼎,5418369,5541649,5594946,-2.22,-3.15,40820213,35828083,13.93,-
9934,成霖,1579220,1674680,1587863,-5.7,-0.54,12831939,13364329,-3.98,-
9935,慶豐富,196424,314620,176349,-37.56,11.38,2225693,1947155,14.3,-
9938,百和,791918,696352,702503,13.72,12.72,6023161,5767129,4.43,-
9939,宏全,1522977,1726228,1627005,-11.77,-6.39,12398824,12647003,-1.96,-
9940,信義,546087,623643,675297,-12.43,-19.13,5135932,6037502,-14.93,-
9941,裕融,1424350,1435925,1299506,-0.8,9.6,11185725,10150176,10.2,-
9942,茂順,216720,233850,221486,-7.32,-2.15,1868524,1940695,-3.71,-
9944,新麗,290085,327540,321844,-11.43,-9.86,2736746,2855648,-4.16,-
9945,潤泰新,967425,878472,1033716,10.12,-6.41,5894244,8431977,-30.09,-
9955,佳龍,172944,102874,281441,68.11,-38.55,1643717,1795855,-8.47,-
合計,合計,66538800,69021115,64880155,-3.59,2.55,533725063,513104487,4.01,
