公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1503,士電,1366545,1214547,1512011,12.51,-9.62,16154539,14847774,8.8
1504,東元電機,2279528,2122029,2048406,7.42,11.28,26028227,23412019,11.17
1506,正道,95838,85966,85188,11.48,12.5,1004362,808656,24.2
1507,永大機電,341580,344489,346687,-0.84,-1.47,3797902,3731475,1.78
1512,瑞利,286465,303424,304908,-5.58,-6.04,2810309,2612766,7.56
1513,中興電,516385,685171,632697,-24.63,-18.38,7500347,7332954,2.28
1514,亞力電機,358910,249896,513268,43.62,-30.07,3343688,3196241,4.61
1515,力山,174676,237961,253879,-26.59,-31.19,2422168,3336522,-27.4
1516,川飛,24583,23464,47,4.76,52204.25,58212,174060,-66.55
1517,利奇機械,230369,177724,238023,29.62,-3.21,2114289,2202528,-4.0
1519,華城電機,614089,346206,601934,77.37,2.01,4541532,5310091,-14.47
1521,大億,415953,345520,361587,20.38,15.03,4185204,3871392,8.1
1522,堤維西,755627,758387,777686,-0.36,-2.83,8413227,8379432,0.4
1524,耿鼎公司,286827,271200,304505,5.76,-5.8,3145432,3320381,-5.26
1525,江申工業,118040,107658,106281,9.64,11.06,1305855,1170626,11.55
1526,日馳,57863,46543,56478,24.32,2.45,624608,574588,8.7
1527,鑽全,223841,224702,218473,-0.38,2.45,2779555,2735554,1.6
1528,恩德,157643,278620,233330,-43.42,-32.43,2817403,2815198,0.07
1529,樂士,3748,6777,53670,-44.69,-93.01,105548,218872,-51.77
1530,亞崴機電,372759,363870,298176,2.44,25.01,3208039,2641602,21.44
1531,高林股,165133,149301,246128,10.6,-32.9,3391166,3632674,-6.64
1533,車王電,128092,133256,103147,-3.87,24.18,1483154,1420526,4.4
1535,中宇,945644,746557,904758,26.66,4.51,8432631,7490171,12.58
1536,和大工業,245303,222164,216286,10.41,13.41,2654575,2357095,12.62
1537,廣隆光電,378024,350922,344687,7.72,9.67,4041963,3480162,16.14
1538,正峰新,75282,69400,81589,8.47,-7.73,940886,1144305,-17.77
1539,巨庭機械,77399,101947,102047,-24.07,-24.15,1042087,1042211,-0.01
1540,喬福機械,166167,107589,165086,54.44,0.65,1320817,1174121,12.49
1541,錩泰,118236,92099,103683,28.37,14.03,1069856,1296099,-17.45
1560,中砂,293922,309941,287125,-5.16,2.36,3840561,3296820,16.49
1583,程泰,342827,174933,185411,95.97,84.9,2585970,1928404,34.09
2049,上銀科技,1061137,1367384,961066,-22.39,10.41,14134259,8210014,72.15
2231,為升,84726,85017,76555,-0.34,10.67,1006852,1225249,-17.82
4526,東台,430862,529093,530716,-18.56,-18.81,6607809,6663471,-0.83
4532,瑞智精密,501632,457376,408308,9.67,22.85,5817244,4885922,19.06
6605,帝寶工業,820446,829998,910369,-1.15,-9.87,9883073,9638355,2.53
8374,羅昇,85842,100419,112593,-14.51,-23.75,1597679,1515194,5.44
合計,合計,14601943,14021550,14686788,4.13,-0.57,166211028,153093524,8.56
